,district,county,population,lat,long
1063,20,81.0,4659.0,36.10662504578313,-79.77614318674699
1064,20,81.0,2633.0,36.092550918571426,-79.77314919857143
1065,20,81.0,1484.0,36.08939059607843,-79.80412623137255
1066,20,81.0,1634.0,36.1045390627907,-79.81544033488372
1067,20,81.0,2533.0,36.0994728618421,-79.79839877763158
1068,20,81.0,2102.0,36.079989375,-79.81915909722223
1069,20,81.0,2857.0,36.06754411690141,-79.83964294225352
1070,20,81.0,6114.0,36.06885109324325,-79.8225814054054
1071,20,81.0,2036.0,36.07661968194444,-79.80441764722222
1072,20,81.0,6928.0,36.06843067169811,-79.80408441509434
1073,20,81.0,2946.0,36.07532260508474,-79.79146705423729
1074,20,81.0,2387.0,36.082629077586205,-79.78244417241379
1075,20,81.0,5224.0,36.07786130990099,-79.76952112673267
1076,20,81.0,4194.0,36.06664360149254,-79.75950514328358
1077,20,81.0,2753.0,36.054713591549294,-79.75900185070422
1078,20,81.0,3378.0,36.067302032,-79.776223442
1079,20,81.0,2818.0,36.060785604838706,-79.77706028709677
1080,20,81.0,2956.0,36.052894471910115,-79.7817837988764
1081,20,81.0,5547.0,36.05379135492958,-79.79846224647888
1082,20,81.0,3866.0,36.05748414225352,-79.80921976338028
1083,20,81.0,2578.0,36.05372688596491,-79.82176031754386
1084,20,81.0,3140.0,36.053278740277776,-79.84312785
1085,20,81.0,5263.0,36.133379952941176,-79.7760817264706
1086,20,81.0,4361.0,36.1137704984127,-79.81454704603175
1087,20,81.0,3645.0,36.0755561625,-79.8605496125
1088,20,81.0,4410.0,36.083577159036146,-79.8539580686747
1089,20,81.0,3411.0,36.103930176344086,-79.83097425698925
1090,20,81.0,2325.0,36.095913196666665,-79.83632983666666
1091,20,81.0,3262.0,36.11770424565218,-79.85783553478261
1092,20,81.0,5059.0,36.09891562278481,-79.85626806962026
1093,20,81.0,4778.0,36.041580747727274,-79.81532610454545
1094,20,81.0,2698.0,36.04332794482759,-79.88382164137931
1095,20,81.0,2504.0,36.04330368235294,-79.85247428235294
1096,20,81.0,3219.0,36.034046296153846,-79.83349856730769
1097,20,81.0,3855.0,36.023438196,-79.827007204
1098,20,81.0,6304.0,36.01701366111111,-79.81671111527778
1099,20,81.0,3475.0,36.04216466904762,-79.86702151666667
1100,20,81.0,3479.0,36.05799052244898,-79.86102001836734
1101,20,81.0,3446.0,36.0667416945946,-79.87004126486487
1102,20,81.0,3806.0,36.02944451590909,-79.84595985454546
1103,20,81.0,3914.0,36.023535626506025,-79.86346733012049
1104,20,81.0,5505.0,36.120149209589044,-79.79383280684931
1105,20,81.0,3654.0,36.118017124324325,-79.76475101351352
1106,20,81.0,4168.0,36.102289883050844,-79.74909968474576
1107,20,81.0,3399.0,36.09179614594595,-79.7441279054054
