id,county,pop100,intptlat,intptlon
48899,013,148,33.6073139,-112.0370991
48900,013,68,33.6059351,-112.0430205
48901,013,100,33.605936,-112.0422006
48902,013,85,33.6059407,-112.041379
48903,013,95,33.6059385,-112.0405572
48904,013,88,33.6059393,-112.0397372
48905,013,44,33.5922446,-112.0489483
48906,013,27,33.5922622,-112.0511146
48907,013,21,33.5914647,-112.0511145
48908,013,37,33.5914482,-112.0489512
48909,013,57,33.5895857,-112.0493781
48910,013,28,33.5906687,-112.0511282
48911,013,32,33.5898725,-112.0511357
48912,013,45,33.5890823,-112.0532981
48913,013,19,33.5890996,-112.0555
48914,013,38,33.5882891,-112.055413
48915,013,43,33.5882688,-112.0524325
48916,013,6,33.5879829,-112.0493731
48917,013,9,33.5900009,-112.0470836
48918,013,13,33.5903287,-112.0454795
48919,013,63,33.5874732,-112.0524427
48920,013,40,33.5874924,-112.055418
48921,013,26,33.5864873,-112.0553707
48922,013,55,33.5864693,-112.0524044
48924,013,14,33.5862597,-112.049802
48925,013,128,33.5844888,-112.0512218
48926,013,69,33.583364,-112.0497653
48927,013,104,33.5855092,-112.054293
48928,013,32,33.5850111,-112.0570006
48929,013,29,33.58523,-112.0579435
48930,013,68,33.585185,-112.0588913
48931,013,119,33.5852977,-112.0608092
48932,013,34,33.5866257,-112.061518
48933,013,32,33.583447,-112.0569393
48934,013,85,33.5840856,-112.0542838
48935,013,111,33.5847937,-112.054292
48936,013,96,33.583379,-112.054287
48937,013,95,33.5826654,-112.0543081
48938,013,90,33.5836804,-112.0605872
48939,013,102,33.5832036,-112.0583026
48940,013,13,33.5821705,-112.0583734
48941,013,59,33.5818722,-112.0601804
48942,013,66,33.5826339,-112.0605438
48943,013,66,33.5827821,-112.0634089
48944,013,78,33.5816974,-112.0628673
48945,013,261,33.5972855,-112.0554678
48946,013,28,33.5885307,-112.0574643
48947,013,34,33.5904205,-112.0556012
48948,013,55,33.5899579,-112.0542472
48952,013,68,33.5870615,-112.0579154
48953,013,612,33.5868114,-112.0630751
48954,013,63,33.6100156,-112.1012663
48955,013,172,33.60885,-112.1028295
48956,013,168,33.6102918,-112.1048875
48957,013,80,33.6089285,-112.1058407
48959,013,59,33.6058057,-112.1083534
48960,013,102,33.607739,-112.1058878
48961,013,94,33.6077942,-112.1017607
48962,013,133,33.6058911,-112.1005504
48963,013,158,33.6062701,-112.1029356
48964,013,124,33.6068028,-112.1069153
48965,013,122,33.6058347,-112.1052754
48966,013,73,33.6046386,-112.1059141
48967,013,75,33.6051955,-112.1022836
48968,013,175,33.5998328,-112.1017449
48969,013,310,33.5987908,-112.1007556
48970,013,393,33.5977003,-112.1018727
48971,013,66,33.5987613,-112.1027904
48972,013,57,33.5991565,-112.1027919
48973,013,200,33.5982736,-112.1056373
48974,013,83,33.5976103,-112.1069532
48975,013,51,33.5990283,-112.1069438
48976,013,121,33.598002,-112.1096649
48977,013,60,33.5990107,-112.108848
48978,013,271,33.6032838,-112.1079183
48979,013,80,33.6030445,-112.1013426
48980,013,93,33.6006852,-112.1060735
48981,013,95,33.6017493,-112.1042432
48982,013,57,33.6030673,-112.1026947
48983,013,56,33.6013113,-112.1067813
48984,013,130,33.6027473,-112.106053
48985,013,60,33.6021338,-112.1067754
48986,013,37,33.6030372,-112.100342
48987,013,444,33.6013087,-112.1008756
48988,013,85,33.6023874,-112.1026914
48989,013,80,33.6017116,-112.1027256
48990,013,69,33.6007635,-112.1027946
48991,013,538,33.6076591,-112.1117231
48992,013,37,33.6070058,-112.112942
48993,013,44,33.608199,-112.1109036
48994,013,57,33.6079817,-112.1145993
48995,013,63,33.6017548,-112.1140849
48996,013,25,33.6090174,-112.1131901
48997,013,34,33.6092758,-112.1137424
48998,013,52,33.6009613,-112.1140971
48999,013,79,33.6049025,-112.114025
49000,013,31,33.609887,-112.110874
49001,013,52,33.6002342,-112.1141031
49002,013,50,33.6025464,-112.1144792
49004,013,42,33.5987777,-112.1141014
49005,013,47,33.6071349,-112.1146784
49006,013,69,33.5978689,-112.1139925
49008,013,24,33.6055712,-112.11308
49009,013,64,33.5995111,-112.1141116
49010,013,39,33.6040566,-112.1131237
49011,013,72,33.6097308,-112.1125283
49012,013,23,33.6101875,-112.1121474
49013,013,24,33.6081699,-112.1153288
49014,013,117,33.5997013,-112.1155803
49015,013,37,33.5974021,-112.1147924
49017,013,134,33.6029448,-112.115628
49018,013,62,33.6054963,-112.1157703
49019,013,38,33.6041328,-112.1149415
49022,013,133,33.60272,-112.11843
49023,013,63,33.6018506,-112.1203394
49024,013,112,33.6029594,-112.1222753
49025,013,57,33.603255,-112.1244401
49026,013,84,33.6021616,-112.1244601
49027,013,106,33.6013189,-112.1237894
49028,013,232,33.6009136,-112.1225397
49029,013,322,33.5981981,-112.1226987
49030,013,75,33.5989506,-112.1240344
49031,013,77,33.598256,-112.1240273
49032,013,73,33.597561,-112.1240377
49033,013,50,33.5983383,-112.1204306
49034,013,385,33.5982027,-112.1185917
49039,013,1158,33.6068209,-112.123598
49044,013,219,33.6020989,-112.128088
49045,013,99,33.6021558,-112.1263332
49046,013,110,33.6032404,-112.1319463
49047,013,106,33.6025191,-112.1319617
49048,013,120,33.6018195,-112.1319574
49049,013,109,33.6011201,-112.1319603
49050,013,84,33.6004119,-112.1324947
49051,013,88,33.5994211,-112.1302341
49052,013,126,33.600288,-112.1274589
49053,013,154,33.5993125,-112.1285765
49054,013,65,33.5975562,-112.1270792
49055,013,110,33.5987781,-112.1272233
49056,013,103,33.5968019,-112.1275034
49057,013,115,33.5969044,-112.1315605
49058,013,85,33.597547,-112.1322392
49059,013,81,33.5982427,-112.1322392
49060,013,73,33.5989462,-112.1323725
49061,013,103,33.5996879,-112.132498
49062,013,67,33.5982491,-112.1266131
49063,013,128,33.6095282,-112.1267507
49064,013,100,33.6101904,-112.127658
49065,013,645,33.6077591,-112.1319688
49066,013,61,33.6063676,-112.1315329
49067,013,569,33.6093514,-112.1310925
49068,013,67,33.6085266,-112.1275747
49069,013,158,33.6075188,-112.1267328
49070,013,72,33.6078256,-112.1275827
49071,013,34,33.6042765,-112.1328424
49072,013,86,33.6056168,-112.1309138
49073,013,93,33.6062074,-112.1276237
49074,013,78,33.6060774,-112.1262975
49075,013,135,33.6051353,-112.1260345
49076,013,114,33.6041558,-112.1297545
49077,013,74,33.6049883,-112.1302121
49078,013,76,33.6041778,-112.1270395
49081,013,690,33.6215159,-112.1183238
49082,013,65,33.6209344,-112.1199229
49083,013,99,33.6231621,-112.1190725
49084,013,116,33.6231638,-112.1199027
49085,013,94,33.6231675,-112.1182493
49086,013,220,33.6237495,-112.1209435
49087,013,40,33.6237845,-112.1218688
49088,013,47,33.6208666,-112.1231598
49089,013,93,33.6222395,-112.1224968
49090,013,64,33.6214106,-112.1220561
49091,013,73,33.6188597,-112.1226618
49092,013,49,33.6197687,-112.1232329
49093,013,63,33.620091,-112.1243806
49094,013,70,33.6183198,-112.1245108
49097,013,275,33.6178728,-112.1196488
49098,013,42,33.6169803,-112.1182823
49099,013,107,33.6168805,-112.1206624
49100,013,59,33.6172531,-112.1238606
49101,013,33,33.6157539,-112.1228376
49102,013,68,33.6161277,-112.1207386
49103,013,97,33.6144383,-112.1203575
49104,013,46,33.6152391,-112.1183079
49105,013,737,33.6125605,-112.1195109
49107,013,58,33.6148356,-112.1238743
49108,013,194,33.6125209,-112.1241239
49110,013,40,33.6134247,-112.1232238
49111,013,52,33.611861,-112.1234982
49112,013,58,33.6136582,-112.1224916
49113,013,309,33.6159325,-112.1269982
49114,013,135,33.615963,-112.1296115
49115,013,77,33.616989,-112.1318703
49116,013,95,33.6138551,-112.1270522
49117,013,96,33.6156241,-112.1322532
49118,013,47,33.6164095,-112.1328629
49119,013,104,33.613049,-112.127055
49120,013,109,33.6148112,-112.1317236
49121,013,104,33.6137204,-112.1324823
49122,013,162,33.6122447,-112.1318861
49123,013,131,33.6121874,-112.129795
49124,013,95,33.6120327,-112.1273687
49125,013,26,33.611459,-112.1256451
49126,013,52,33.6113273,-112.1270057
49127,013,107,33.6245549,-112.1238122
49128,013,84,33.6248418,-112.1269417
49129,013,101,33.6241516,-112.1312729
49130,013,68,33.6226523,-112.1322772
49131,013,60,33.6226777,-112.1297129
49132,013,152,33.6232363,-112.1264677
49133,013,123,33.6238668,-112.1260781
49134,013,93,33.6224958,-112.1240004
49135,013,81,33.6226839,-112.1269724
49136,013,107,33.6219484,-112.1270585
49137,013,42,33.6209761,-112.1271732
49138,013,110,33.6212069,-112.1294553
49139,013,94,33.6218744,-112.1318386
49140,013,67,33.6210672,-112.1320623
49141,013,118,33.6190748,-112.1312814
49142,013,49,33.6195938,-112.1326665
49143,013,52,33.6188399,-112.1326871
49144,013,120,33.6199766,-112.1271299
49145,013,30,33.6209181,-112.1251673
49146,013,196,33.619011,-112.1271551
49147,013,54,33.6179973,-112.1265499
49148,013,42,33.6179577,-112.1287312
49149,013,197,33.6161819,-112.1358551
49150,013,85,33.6168686,-112.1372077
49151,013,88,33.6138992,-112.1372328
49152,013,159,33.614545,-112.1350966
49153,013,75,33.6125568,-112.135104
49156,013,116,33.6119855,-112.1372494
49157,013,50,33.6125994,-112.1395913
49158,013,54,33.6134441,-112.139436
49159,013,80,33.6140689,-112.1399163
49160,013,101,33.6148694,-112.1398924
49161,013,83,33.6155758,-112.1402936
49163,013,59,33.6172182,-112.1396001
49164,013,91,33.6164487,-112.1395872
49165,013,70,33.6115368,-112.1394112
49166,013,77,33.6119884,-112.1416299
49167,013,46,33.6139298,-112.142006
49168,013,65,33.6246983,-112.1346859
49169,013,97,33.6244253,-112.137895
49170,013,165,33.6243967,-112.1403815
49171,013,39,33.6233782,-112.1436625
49172,013,39,33.6233675,-112.1458422
49173,013,52,33.6242557,-112.1489263
49174,013,42,33.6224644,-112.1489353
49175,013,32,33.6206653,-112.1489578
49176,013,58,33.6198799,-112.1444045
49177,013,108,33.6217963,-112.1407945
49178,013,45,33.6223666,-112.141521
49179,013,111,33.6227945,-112.1386605
49180,013,93,33.6239083,-112.1362003
49181,013,42,33.618862,-112.1485306
49182,013,51,33.6188278,-112.1414647
49183,013,247,33.6188259,-112.1403623
49184,013,74,33.6208243,-112.1410257
49185,013,178,33.6201991,-112.1385757
49186,013,106,33.6227752,-112.1361464
49187,013,46,33.6229942,-112.1341869
49188,013,117,33.621507,-112.1344873
49189,013,44,33.6231363,-112.1415136
49190,013,29,33.623904,-112.1415089
49191,013,85,33.6188387,-112.1355462
49192,013,177,33.6203987,-112.1361506
49193,013,86,33.6180345,-112.1355448
49194,013,87,33.6175791,-112.1449814
49195,013,127,33.6174185,-112.1492197
49196,013,91,33.6167506,-112.1486998
49197,013,129,33.6153178,-112.1467085
49198,013,76,33.616806,-112.1445104
49199,013,78,33.6159762,-112.1442073
49200,013,82,33.6159569,-112.1480953
49201,013,78,33.6154348,-112.1503223
49202,013,128,33.6142273,-112.1487815
49203,013,71,33.6134547,-112.1490997
49204,013,137,33.614716,-112.1432833
49205,013,29,33.6134255,-112.1437845
49206,013,52,33.6151465,-112.1445904
49207,013,37,33.6114549,-112.1433435
49208,013,84,33.61206,-112.1449687
49209,013,49,33.6135511,-112.146495
49210,013,44,33.6124854,-112.1457653
49211,013,87,33.6125188,-112.1499783
49212,013,68,33.6118732,-112.1485595
49213,013,58,33.6117532,-112.1473924
49214,013,63,33.6120185,-112.1498656
49215,013,20,33.6111771,-112.1503385
49216,013,27,33.6109766,-112.1487217
49217,013,101,33.5943463,-112.1380729
49218,013,120,33.5913265,-112.1361952
49219,013,62,33.5920364,-112.1373784
49220,013,135,33.5922032,-112.1405452
49221,013,66,33.5914324,-112.1415966
49222,013,129,33.5909276,-112.1405351
49223,013,129,33.590075,-112.1402196
49224,013,52,33.5906094,-112.1372747
49225,013,108,33.5901992,-112.1360938
49226,013,101,33.5893171,-112.1360442
49227,013,110,33.5891257,-112.1405483
49228,013,66,33.5881207,-112.1394204
49229,013,101,33.5883006,-112.1363437
49230,013,74,33.5873817,-112.1362204
49231,013,86,33.586766,-112.1407694
49232,013,108,33.587916,-112.1416023
49233,013,84,33.5865608,-112.1362179
49234,013,118,33.5856589,-112.1364838
49235,013,128,33.5855685,-112.1408486
49236,013,85,33.5843798,-112.1408226
49237,013,117,33.5832425,-112.1386602
49238,013,158,33.5843778,-112.1370043
49239,013,58,33.5830497,-112.1354107
49240,013,101,33.5826875,-112.1408197
49241,013,89,33.5836065,-112.1408112
49242,013,585,33.5831098,-112.1483981
49244,013,368,33.5843882,-112.15051390000001
49245,013,139,33.5885923,-112.1453356
49246,013,108,33.5881485,-112.1490774
49247,013,66,33.5885044,-112.1502455
49248,013,132,33.5860803,-112.1502785
49249,013,118,33.5862791,-112.1486299
49250,013,119,33.5871903,-112.144369
49251,013,138,33.587716,-112.1437143
49252,013,58,33.5849766,-112.1434877
49253,013,68,33.5851828,-112.1455075
49254,013,112,33.5862837,-112.146018
49255,013,100,33.5850294,-112.14803
49256,013,90,33.5844661,-112.1455163
49257,013,107,33.5830508,-112.1436796
49258,013,63,33.5959132,-112.1442877
49259,013,284,33.5957119,-112.1496577
49260,013,52,33.5947513,-112.1497256
49261,013,108,33.593925,-112.1496323
49262,013,115,33.5953583,-112.1468286
49263,013,96,33.5947955,-112.1450169
49264,013,97,33.5935379,-112.1477244
49265,013,106,33.5932591,-112.1446587
49266,013,116,33.5918362,-112.1489153
49267,013,69,33.5924966,-112.1503303
49268,013,61,33.5927423,-112.1474146
49269,013,94,33.5917161,-112.1440312
49270,013,65,33.5912152,-112.146429
49271,013,107,33.5899909,-112.1484031
49272,013,142,33.5904524,-112.1499026
49273,013,131,33.5903908,-112.1444414
49274,013,61,33.589357,-112.1440635
49275,013,54,33.5894937,-112.1469089
49276,013,155,33.5949037,-112.1528219
49277,013,54,33.5954857,-112.1546018
49278,013,58,33.5937,-112.1542207
49279,013,105,33.5925248,-112.1529905
49280,013,83,33.5918821,-112.1536449
49281,013,188,33.590509,-112.154299
49282,013,120,33.5900068,-112.1525278
49283,013,101,33.5886856,-112.1533766
49284,013,56,33.5838448,-112.1536225
49285,013,140,33.5862169,-112.1566653
49286,013,100,33.5880596,-112.1539144
49287,013,90,33.5867526,-112.1560434
49288,013,74,33.585289,-112.1537265
49290,013,78,33.5866588,-112.1522927
49291,013,89,33.5873597,-112.1539439
49292,013,111,33.58624,-112.1539294
49293,013,86,33.5952795,-112.1558763
49294,013,75,33.5957949,-112.1586672
49295,013,64,33.5959753,-112.1623014
49296,013,95,33.5950078,-112.1647601
49297,013,110,33.5928225,-112.1645492
49298,013,57,33.5910529,-112.1604796
49299,013,53,33.5930187,-112.164157
49300,013,55,33.5907361,-112.1617449
49301,013,58,33.5917657,-112.1623579
49303,013,57,33.5949389,-112.1584397
49304,013,122,33.5928037,-112.1573734
49305,013,87,33.5935497,-112.1580595
49306,013,102,33.5942872,-112.1580573
49307,013,90,33.5938197,-112.1620349
49308,013,115,33.5945218,-112.1622218
49309,013,108,33.5952574,-112.1622003
49310,013,230,33.5913005,-112.1583058
49311,013,62,33.5912674,-112.1566742
49312,013,35,33.590558,-112.1566448
49313,013,134,33.5896071,-112.1576965
49314,013,42,33.5924352,-112.1611108
49315,013,96,33.5929979,-112.1619386
49316,013,130,33.5808858,-112.1360413
49317,013,138,33.580582,-112.1389992
49318,013,27,33.581674,-112.1413999
49319,013,147,33.5802281,-112.1414276
49320,013,296,33.5802576,-112.145608
49321,013,31,33.5797739,-112.1440552
49322,013,46,33.5814433,-112.1475384
49323,013,52,33.5782418,-112.1431385
49324,013,43,33.5787537,-112.1417374
49325,013,60,33.5784244,-112.1404635
49326,013,174,33.5755866,-112.1388392
49327,013,32,33.5770807,-112.1396752
49328,013,56,33.5777497,-112.1400651
49329,013,58,33.5759899,-112.1399798
49330,013,53,33.579363,-112.1368046
49331,013,63,33.5792574,-112.1349451
49332,013,680,33.5788999,-112.1273142
49333,013,419,33.579235,-112.1304089
49334,013,89,33.5812692,-112.1306312
49336,013,56,33.5776673,-112.1319754
49337,013,68,33.5784051,-112.1362578
49338,013,150,33.5769952,-112.136129
49339,013,137,33.5764431,-112.1320384
49340,013,47,33.5761338,-112.1308248
49341,013,45,33.5772919,-112.1330917
49342,013,23,33.5761436,-112.1338557
49343,013,106,33.5756794,-112.136075
49344,013,57,33.5745891,-112.1368442
49345,013,35,33.5748234,-112.1376373
49346,013,65,33.5744559,-112.1360119
49347,013,75,33.5743168,-112.1351943
49348,013,48,33.5742097,-112.134488
49349,013,46,33.574189,-112.1338731
49350,013,102,33.5752133,-112.13171
49351,013,95,33.5744495,-112.1317107
49352,013,124,33.573352,-112.1310897
49353,013,25,33.5734589,-112.1331268
49354,013,87,33.5723075,-112.1316971
49358,013,39,33.5794592,-112.1183339
49360,013,24,33.5806799,-112.123911
49366,013,15,33.5758737,-112.1215978
49368,013,1144,33.5710322,-112.1254279
49369,013,431,33.5731915,-112.1270788
49370,013,44,33.5736779,-112.1252842
49371,013,33,33.5688813,-112.1247289
49373,013,371,33.5755033,-112.1422598
49374,013,75,33.5777263,-112.1469871
49375,013,118,33.5714117,-112.1363653
49376,013,46,33.5767335,-112.1456952
49377,013,69,33.57336,-112.1413154
49378,013,76,33.5727135,-112.1409461
49379,013,47,33.5739957,-112.1417267
49381,013,130,33.5786939,-112.1499639
49382,013,94,33.5768044,-112.1490458
49383,013,112,33.575204,-112.1470431
49384,013,98,33.5751234,-112.1494913
49385,013,45,33.575902,-112.1503402
49387,013,44,33.5743303,-112.1504121
49388,013,139,33.5720059,-112.1401011
49389,013,110,33.5710667,-112.1405298
49390,013,261,33.570161,-112.1393413
49391,013,85,33.5695556,-112.1380316
49392,013,625,33.5687296,-112.1362003
49393,013,58,33.5703097,-112.1362879
49394,013,182,33.56802,-112.141019
49395,013,124,33.5694417,-112.1415344
49396,013,120,33.5743502,-112.1445895
49397,013,120,33.5722815,-112.1448278
49398,013,73,33.5730962,-112.147411
49399,013,90,33.5733934,-112.1501236
49402,013,81,33.5723993,-112.1497414
49403,013,99,33.5715113,-112.1493768
49404,013,159,33.5710368,-112.1453097
49405,013,81,33.5706984,-112.149566
49406,013,97,33.5699722,-112.1493513
49407,013,54,33.5685574,-112.1500685
49408,013,64,33.568998,-112.1475404
49409,013,78,33.5697737,-112.1455539
49410,013,60,33.5693299,-112.1444967
49411,013,52,33.5679413,-112.1475343
49412,013,58,33.5679468,-112.145224
49413,013,45,33.5684747,-112.1436825
49414,013,142,33.6378481,-112.1233179
49415,013,81,33.6370256,-112.1222563
49416,013,63,33.6394181,-112.1274403
49417,013,106,33.638713,-112.1310585
49418,013,79,33.6379743,-112.1327342
49419,013,118,33.6342845,-112.1328109
49420,013,174,33.6362615,-112.1309802
49421,013,118,33.636639,-112.1291761
49422,013,110,33.6383607,-112.1276047
49423,013,53,33.6381038,-112.1254334
49424,013,89,33.6364915,-112.1268829
49425,013,40,33.6359616,-112.1248405
49426,013,131,33.6342112,-112.1229976
49427,013,70,33.6356258,-112.12085
49428,013,29,33.6361048,-112.1214449
49429,013,47,33.6341583,-112.1206474
49430,013,95,33.6336876,-112.1300963
49433,013,22,33.6359753,-112.1183178
49437,013,194,33.6324113,-112.1265369
49438,013,48,33.6317548,-112.1228679
49439,013,82,33.6313556,-112.1244842
49440,013,84,33.6312806,-112.1283533
49441,013,64,33.6316293,-112.1307386
49442,013,129,33.6348683,-112.126844
49443,013,63,33.6340945,-112.1271352
49444,013,80,33.6301742,-112.1228142
49445,013,89,33.6287965,-112.123402
49446,013,91,33.6289227,-112.1257989
49447,013,55,33.6301162,-112.1272756
49448,013,42,33.6299394,-112.1313442
49449,013,81,33.6285453,-112.1281461
49450,013,48,33.6271762,-112.1237294
49451,013,60,33.6276649,-112.1265857
49452,013,65,33.6273621,-112.1224454
49453,013,143,33.6263538,-112.1211058
49454,013,64,33.6257192,-112.1248441
49455,013,55,33.6266857,-112.1250202
49456,013,53,33.6262756,-112.1275798
49457,013,341,33.626199,-112.132468
49458,013,145,33.6283089,-112.1324022
49459,013,217,33.6274851,-112.1326936
49460,013,520,33.6269382,-112.1307327
49461,013,729,33.6088443,-112.1486745
49462,013,21,33.6068674,-112.1346506
49463,013,63,33.606862,-112.1368417
49464,013,128,33.6052774,-112.1369796
49465,013,67,33.605684,-112.1347725
49466,013,194,33.6003908,-112.1349845
49467,013,94,33.6025528,-112.13507
49468,013,34,33.6040752,-112.1347825
49469,013,25,33.6045333,-112.1353492
49470,013,48,33.6026443,-112.1391267
49471,013,29,33.6032857,-112.1390189
49472,013,146,33.6013196,-112.1413055
49473,013,59,33.6019203,-112.1391358
49474,013,64,33.6019396,-112.1368113
49475,013,112,33.5986883,-112.1404662
49476,013,125,33.5997717,-112.1365624
49477,013,97,33.6002464,-112.1373515
49478,013,117,33.5979806,-112.1404763
49479,013,43,33.5980108,-112.137415
49480,013,42,33.5977738,-112.1352001
49481,013,58,33.5970352,-112.1374541
49482,013,98,33.597267,-112.140457
49483,013,57,33.5966408,-112.1404642
49484,013,80,33.5997579,-112.1389914
49485,013,59,33.6008179,-112.1393337
49486,013,26,33.6002562,-112.1378539
49487,013,84,33.6029737,-112.1438184
49488,013,88,33.6030729,-112.1465561
49489,013,85,33.6029491,-112.1500762
49490,013,110,33.6014129,-112.1499684
49491,013,46,33.6010841,-112.148797
49492,013,55,33.6024721,-112.1487018
49493,013,114,33.6015497,-112.1468963
49494,013,68,33.6020302,-112.1445574
49495,013,74,33.6013416,-112.1439532
49496,013,68,33.6006498,-112.1446603
49497,013,115,33.597826,-112.1499327
49498,013,74,33.5999312,-112.1498905
49499,013,172,33.5999003,-112.1480253
49500,013,78,33.5999512,-112.1440014
49501,013,108,33.5974348,-112.1479827
49502,013,112,33.5990424,-112.1480048
49503,013,114,33.5976116,-112.1437728
49504,013,62,33.5992205,-112.1445347
49505,013,68,33.5984791,-112.1445367
49507,013,58,33.5969899,-112.1469767
49508,013,32,33.5969938,-112.1454466
49509,013,163,33.6095192,-112.1360854
49510,013,58,33.6075993,-112.136442
49511,013,40,33.6096975,-112.1373462
49512,013,112,33.6080926,-112.1353037
49513,013,125,33.6094579,-112.1387356
49514,013,32,33.6105574,-112.1405749
49515,013,44,33.6105279,-112.1440437
49516,013,30,33.6100747,-112.1442015
49517,013,72,33.6094885,-112.1445114
49518,013,66,33.6096321,-112.1407987
49519,013,37,33.6082406,-112.1408119
49520,013,71,33.6087545,-112.1444325
49521,013,83,33.6079694,-112.1444285
49522,013,60,33.6071665,-112.1444395
49523,013,31,33.6063865,-112.1439955
49525,013,251,33.6052249,-112.1397287
49526,013,84,33.6042958,-112.1424265
49527,013,87,33.6055778,-112.1457984
49528,013,72,33.6063708,-112.1464102
49529,013,154,33.6055716,-112.149247
49530,013,47,33.6059891,-112.1509296
49531,013,81,33.60403,-112.1497142
49532,013,73,33.6039831,-112.1458094
49533,013,84,33.6047929,-112.1458082
49534,013,73,33.6316378,-112.1791304
49535,013,67,33.6316436,-112.1834726
49536,013,83,33.6303816,-112.1834767
49537,013,73,33.6303775,-112.1791404
49538,013,28,33.6293105,-112.1791479
49539,013,78,33.6293147,-112.18349
49540,013,138,33.6277566,-112.1792311
49541,013,54,33.6284197,-112.1818054
49542,013,83,33.6280482,-112.1841002
49543,013,16,33.6280627,-112.1853746
49544,013,53,33.6262555,-112.1844044
49545,013,134,33.6272107,-112.1818181
49546,013,62,33.6260113,-112.181822
49547,013,36,33.6257688,-112.1796543
49548,013,113,33.6270554,-112.1780007
49549,013,37,33.6258076,-112.1776843
49550,013,41,33.6254286,-112.1818286
49552,013,179,33.6352099,-112.1762083
49555,013,39,33.6342718,-112.1743565
49557,013,92,33.6340553,-112.1712991
49560,013,56,33.6314607,-112.1747994
49561,013,61,33.6314496,-112.1705292
49562,013,71,33.6330136,-112.1701849
49563,013,49,33.6335144,-112.1705095
49564,013,64,33.6296586,-112.1748139
49565,013,60,33.629631,-112.170535
49566,013,70,33.6278432,-112.17057
49567,013,71,33.6280556,-112.174826
49568,013,69,33.6268339,-112.1748429
49569,013,60,33.62575,-112.1748589
49570,013,57,33.6260595,-112.1705837
49571,013,90,33.6317987,-112.1962854
49572,013,63,33.6307409,-112.195188
49573,013,56,33.630872599999996,-112.1965315
49574,013,158,33.6282546,-112.1971347
49575,013,48,33.6305003,-112.2002786
49576,013,80,33.6302416,-112.2015671
49577,013,39,33.6283123,-112.2008458
49578,013,44,33.6275857,-112.2008317
49579,013,44,33.626148,-112.200843
49580,013,606,33.6373793,-112.1989336
49581,013,107,33.636079,-112.1983261
49582,013,78,33.6356051,-112.1971608
49583,013,42,33.6373353,-112.1880775
49584,013,78,33.6371908,-112.1931086
49585,013,53,33.6363743,-112.1911437
49586,013,65,33.6363358,-112.1895722
49587,013,113,33.6340341,-112.1878957
49588,013,41,33.6342473,-112.1896302
49589,013,77,33.6333114,-112.1897329
49590,013,91,33.6347803,-112.1932765
49591,013,89,33.6327476,-112.192611
49592,013,88,33.6340978,-112.1927165
49593,013,49,33.6335407,-112.1919734
49594,013,108,33.6347237,-112.1969017
49595,013,63,33.6346761,-112.2003626
49596,013,98,33.6353151,-112.2012133
49597,013,65,33.6332396,-112.2008854
49598,013,104,33.633988,-112.197272
49599,013,58,33.6335,-112.196302
49600,013,107,33.6328405,-112.196634
49601,013,71,33.6317003,-112.1881825
49602,013,49,33.6317409,-112.1925983
49603,013,52,33.630572,-112.1926122
49604,013,44,33.6305872,-112.1895883
49605,013,167,33.6297644,-112.1877972
49606,013,30,33.6291302,-112.1868339
49607,013,33,33.6298685,-112.1868236
49608,013,104,33.6289623,-112.1917128
49609,013,138,33.6295513,-112.1924111
49610,013,154,33.6280054,-112.1917158
49611,013,150,33.628139,-112.1874696
49612,013,74,33.6261539,-112.187278
49613,013,80,33.6264738,-112.1891563
49614,013,45,33.6276484,-112.18896
49615,013,91,33.6269263,-112.192599
49616,013,89,33.6275939,-112.192588
49617,013,81,33.6255888,-112.1917151
49618,013,85,33.626114,-112.1921745
49619,013,32,33.626101,-112.1939198
49620,013,302,33.6228112,-112.1879489
49621,013,308,33.6232166,-112.1870715
49622,013,282,33.6244359,-112.1875628
49623,013,304,33.6221537,-112.1870832
49624,013,81,33.6227716,-112.1899385
49625,013,68,33.6215983,-112.1900732
49626,013,67,33.6247243,-112.192585
49627,013,121,33.6245563,-112.1964007
49628,013,31,33.6241494,-112.1985398
49629,013,120,33.623288,-112.1974939
49630,013,56,33.6228122,-112.1970959
49631,013,45,33.6222019,-112.1946749
49632,013,69,33.6237766,-112.1931228
49633,013,108,33.6228451,-112.1928259
49634,013,77,33.6233998,-112.1910599
49635,013,80,33.6214624,-112.1929472
49636,013,48,33.6210622,-112.192208
49637,013,54,33.6203999,-112.1923882
49638,013,109,33.6210082,-112.1957326
49639,013,58,33.6219974,-112.1974477
49640,013,55,33.6213032,-112.1973858
49641,013,40,33.6203656,-112.1973241
49642,013,77,33.6192386,-112.1863277
49643,013,105,33.6205278,-112.1884301
49644,013,484,33.6176148,-112.1956546
49645,013,57,33.6181083,-112.1926893
49646,013,41,33.617693,-112.1915871
49647,013,131,33.6138478,-112.1879305
49648,013,30,33.6242984,-112.2018842
49649,013,28,33.6222383,-112.199858
49650,013,122,33.6153902,-112.190136
49651,013,22,33.6227774,-112.2001115
49652,013,48,33.6240422,-112.2012569
49653,013,56,33.6178168,-112.1870521
49654,013,75,33.6195336,-112.1871123
49655,013,113,33.6187118,-112.190327
49656,013,102,33.6196433,-112.1900894
49657,013,93,33.6133567,-112.1865777
49658,013,70,33.61502,-112.186344
49659,013,50,33.6160883,-112.1868153
49660,013,97,33.6161628,-112.1884046
49661,013,66,33.6170556,-112.1891806
49662,013,66,33.6180118,-112.1889249
49663,013,42,33.6133047,-112.1886705
