tract_new,county,pop100,intptlat,intptlon,tract
013082025,013,3006,33.4495644,-112.3224705,082025
013082026,013,6384,33.4424851,-112.3151158,082026
013082027,013,5051,33.4504244,-112.292708,082027
013082028,013,4641,33.4687756,-112.2466002,082028
013082204,013,7339,33.4097505,-112.2633343,082204
013082205,013,5947,33.4292554,-112.246943,082205
013082206,013,4900,33.4031172,-112.2497615,082206
013082207,013,3436,33.3968167,-112.2906886,082207
013082208,013,3890,33.4006324,-112.3294874,082208
013082209,013,2864,33.4318212,-112.2960227,082209
013082210,013,5348,33.4239556,-112.2988703,082210
013082211,013,7701,33.4281516,-112.3204026,082211
013082212,013,5836,33.4137191,-112.2809359,082212
013082213,013,6642,33.4283352,-112.2810555,082213
013083000,013,7216,33.4483717,-112.2605075,083000
013092305,013,4286,33.5745857,-112.1946101,092305
013092306,013,6363,33.574718,-112.1775505,092306
013092307,013,6486,33.5587571,-112.1781458,092307
013092308,013,7108,33.5747161,-112.160306,092308
013092309,013,5566,33.5603104,-112.1603196,092309
013092311,013,3313,33.56024,-112.1883998,092311
013092312,013,6380,33.5600972,-112.1967543,092312
013092401,013,4635,33.5457803,-112.1643912,092401
013092402,013,3679,33.5457875,-112.1558536,092402
013092500,013,5616,33.5457957,-112.1774088,092500
013092600,013,3209,33.5456908,-112.1945977,092600
013092705,013,4609,33.5453624,-112.2117335,092705
013092708,013,2000,33.5587797,-112.2637587,092708
013092709,013,5044,33.5591592,-112.2464157,092709
013092710,013,5199,33.5304561,-112.2463403,092710
013092711,013,3537,33.5450265,-112.22906330000001,092711
013092712,013,5499,33.5306136,-112.2290551,092712
013092713,013,5080,33.5161554,-112.2290962,092713
013092715,013,4674,33.5200387,-112.2117697,092715
013092716,013,4206,33.5128115,-112.2118298,092716
013092717,013,5393,33.5345116,-112.2117591,092717
013092718,013,4016,33.5272643,-112.2118198,092718
013092719,013,4950,33.5153915,-112.2811615,092719
013092720,013,5829,33.5282486,-112.2763289,092720
013092721,013,3593,33.5447591,-112.2463813,092721
013092723,013,4397,33.558242,-112.2983535,092723
013092724,013,4473,33.5584144,-112.2811568,092724
013092801,013,5374,33.5348379,-112.1946566,092801
013092802,013,5636,33.5275918,-112.1946753,092802
013092900,013,3027,33.5312702,-112.1774451,092900
013093001,013,6328,33.5338273,-112.1606547,093001
013093002,013,4510,33.5273072,-112.1592147,093002
013093101,013,4984,33.5192182,-112.1573863,093101
013093104,013,5537,33.5158664,-112.1712744,093104
013093105,013,5816,33.5203394,-112.1947048,093105
013093106,013,4459,33.5130874,-112.1947392,093106
013093200,013,4211,33.5596351,-112.220382,093200
013103205,013,2799,33.6042712,-111.9694857,103205
013103206,013,2433,33.604206,-111.95191,103206
013103207,013,2389,33.6044145,-111.9345066,103207
013103208,013,3995,33.5904316,-111.987092,103208
013103209,013,5312,33.5849736,-111.9621695,103209
013103210,013,6470,33.6053327,-111.9874082,103210
013103211,013,4342,33.6189983,-111.9869134,103211
