alpha,beta,gamma,pop_dif
11.6,0.9,1.8,0.4789883962481902
11.6,0.9,1.9000000000000001,0.37048836886744213
11.6,0.9,2,0.26363272075966915
11.6,0.9,2.1,0.2280104888189272
11.6,0.9,2.2,0.5069224611578066
11.6,0.9,2.3000000000000003,0.2584083638272729
11.6,0.9,2.4000000000000004,0.09119923266436414
11.6,0.9,2.5,0.09119923266436414
11.7,0.9,0,0.5396936511390069
11.7,0.9,0.1,0.4099629128085008
11.7,0.9,0.2,0.4224294567113892
11.7,0.9,0.30000000000000004,0.3824224395542059
11.7,0.9,0.4,0.4668141836807299
11.7,0.9,0.5,0.22330206573409095
11.7,0.9,0.6000000000000001,0.49626053097052725
11.7,0.9,0.7000000000000001,0.373178943861799
11.7,0.9,0.8,0.33426689196252585
11.7,0.9,0.9,0.2021444290409206
11.7,0.9,1,0.4509637617932405
11.7,0.9,1.1,0.5332938244276543
11.7,0.9,1.2000000000000002,0.45059818813761143
11.7,0.9,1.3,0.3730164441908106
11.7,0.9,1.4000000000000001,0.28957255513446717
11.7,0.9,1.5,0.306016682844968
11.7,0.9,1.6,0.3704796422332998
11.7,0.9,1.7000000000000002,0.46551928577123663
11.7,0.9,1.8,0.16747558225440218
11.7,0.9,1.9000000000000001,0.30662876474706374
11.7,0.9,2,0.22757303770657106
11.7,0.9,2.1,0.33945809475885014
11.7,0.9,2.2,0.25630503748885963
11.7,0.9,2.3000000000000003,0.23840973966881082
11.7,0.9,2.4000000000000004,0.09119923266436414
11.7,0.9,2.5,0.09119923266436414
11.799999999999999,0.9,0,0.42610945332448086
11.799999999999999,0.9,0.1,0.3989529313183849
11.799999999999999,0.9,0.2,0.4326406953542065
-1,-1,NA,-1
11.799999999999999,0.9,0.4,0.39132578129563944
11.799999999999999,0.9,0.5,0.363843972607949
11.799999999999999,0.9,0.6000000000000001,0.29527444083757004
11.799999999999999,0.9,0.7000000000000001,0.226326134453099
11.799999999999999,0.9,0.8,0.3614386113333707
11.799999999999999,0.9,0.9,0.23166221410838012
11.799999999999999,0.9,1,0.6285191233031857
11.799999999999999,0.9,1.1,0.37766436746546683
11.799999999999999,0.9,1.2000000000000002,0.442131197841825
11.799999999999999,0.9,1.3,0.1787828350131262
11.799999999999999,0.9,1.4000000000000001,0.43533666281319056
11.799999999999999,0.9,1.5,0.4371015887701189
11.799999999999999,0.9,1.6,0.3711490271040158
11.799999999999999,0.9,1.7000000000000002,0.16056313939242964
11.799999999999999,0.9,1.8,0.34999567155995986
11.799999999999999,0.9,1.9000000000000001,0.22757303770657106
11.799999999999999,0.9,2,0.09940855765764854
11.799999999999999,0.9,2.1,0.3782321927553097
11.799999999999999,0.9,2.2,0.14692732124200986
11.799999999999999,0.9,2.3000000000000003,0.6580503440701141
11.799999999999999,0.9,2.4000000000000004,0.09119923266436414
11.799999999999999,0.9,2.5,0.09119923266436414
11.9,0.9,0,0.3906763743628815
11.9,0.9,0.1,0.14290386272628428
11.9,0.9,0.2,0.4262924529769591
11.9,0.9,0.30000000000000004,0.7155106744761595
11.9,0.9,0.4,0.7365788887280813
11.9,0.9,0.5,0.4661758989206792
11.9,0.9,0.6000000000000001,0.39644099259606974
11.9,0.9,0.7000000000000001,0.420894709896505
11.9,0.9,0.8,0.6744355164030048
11.9,0.9,0.9,0.23043776906304161
11.9,0.9,1,0.22013522000215724
11.9,0.9,1.1,0.3835166869919997
11.9,0.9,1.2000000000000002,0.22029114662090737
11.9,0.9,1.3,0.5574579310911325
11.9,0.9,1.4000000000000001,0.3861650251567848
11.9,0.9,1.5,0.39086361532867625
11.9,0.9,1.6,0.17334238351221956
11.9,0.9,1.7000000000000002,0.4515109764511276
11.9,0.9,1.8,0.20433354198748843
11.9,0.9,1.9000000000000001,0.22670614774526127
11.9,0.9,2,0.45086440218364515
11.9,0.9,2.1,0.7994232770314214
11.9,0.9,2.2,0.11452153138439713
11.9,0.9,2.3000000000000003,0.2693759967725058
11.9,0.9,2.4000000000000004,0.09119923266436414
11.9,0.9,2.5,0.09119923266436414
12,0.9,0,0.5021428051159595
12,0.9,0.1,0.41786285822683145
12,0.9,0.2,0.31365487240446144
12,0.9,0.30000000000000004,0.24663908688821848
12,0.9,0.4,0.25702682065476756
12,0.9,0.5,0.4411387356727464
12,0.9,0.6000000000000001,0.5351698474400797
12,0.9,0.7000000000000001,0.21351541973289054
12,0.9,0.8,0.44912100316282394
12,0.9,0.9,0.2543050024532455
12,0.9,1,0.20685133798049382
12,0.9,1.1,0.142684636926815
12,0.9,1.2000000000000002,0.38252504487663125
12,0.9,1.3,0.33811896732971997
12,0.9,1.4000000000000001,0.6323091512565197
12,0.9,1.5,0.41230002994625436
12,0.9,1.6,0.39316307195432004
12,0.9,1.7000000000000002,0.28156867379621303
12,0.9,1.8,0.15746011720768952
12,0.9,1.9000000000000001,0.22112908475273077
12,0.9,2,0.14586931519518143
12,0.9,2.1,0.511799600968641
12,0.9,2.2,0.45027511577545976
12,0.9,2.3000000000000003,0.33113989621111173
12,0.9,2.4000000000000004,0.09119923266436414
12,0.9,2.5,0.09119923266436414
12.1,0.9,0,0.34594843914071777
12.1,0.9,0.1,0.5281375064447282
12.1,0.9,0.2,0.5239060235975989
12.1,0.9,0.30000000000000004,0.2579077673857623
12.1,0.9,0.4,0.45192191735571857
12.1,0.9,0.5,0.22039002808922237
12.1,0.9,0.6000000000000001,0.3535893807037236
12.1,0.9,0.7000000000000001,0.597735872085927
12.1,0.9,0.8,0.2585369406909379
12.1,0.9,0.9,0.3977745185377623
12.1,0.9,1,0.37025944302298625
12.1,0.9,1.1,0.3260584483800398
12.1,0.9,1.2000000000000002,0.37008475360283055
12.1,0.9,1.3,0.45243772363212637
12.1,0.9,1.4000000000000001,0.20224417284282242
12.1,0.9,1.5,0.6091894139903669
12.1,0.9,1.6,0.3155796356372152
12.1,0.9,1.7000000000000002,0.33520321478648
12.1,0.9,1.8,0.22826748245373293
12.1,0.9,1.9000000000000001,0.37527541992123586
12.1,0.9,2,0.34819116544377693
12.1,0.9,2.1,0.22853023139178866
12.1,0.9,2.2,0.1083517954697588
12.1,0.9,2.3000000000000003,0.20772892891516567
12.1,0.9,2.4000000000000004,0.0911257842045343
12.1,0.9,2.5,0.0911257842045343
12.2,0.9,0,0.5072121325754024
12.2,0.9,0.1,0.23446611040314508
12.2,0.9,0.2,0.24049973801771457
12.2,0.9,0.30000000000000004,0.6295960168491039
12.2,0.9,0.4,0.3256959339075568
12.2,0.9,0.5,0.5799652853388696
12.2,0.9,0.6000000000000001,0.2785370807565247
12.2,0.9,0.7000000000000001,0.4826399713199077
12.2,0.9,0.8,0.39061104450470313
12.2,0.9,0.9,0.4116553727752988
12.2,0.9,1,0.2824693188354168
12.2,0.9,1.1,0.304393986945761
12.2,0.9,1.2000000000000002,0.24235500384406233
12.2,0.9,1.3,0.48302244303300157
12.2,0.9,1.4000000000000001,0.5094409793745419
12.2,0.9,1.5,0.41965065379044303
12.2,0.9,1.6,0.5436375205102447
12.2,0.9,1.7000000000000002,0.1801421419884525
12.2,0.9,1.8,0.4812596210696765
12.2,0.9,1.9000000000000001,0.19849977556358736
12.2,0.9,2,0.40235531870366575
12.2,0.9,2.1,0.4092712419296168
12.2,0.9,2.2,0.7109162990294833
12.2,0.9,2.3000000000000003,0.31048476595540464
12.2,0.9,2.4000000000000004,0.09119923266436414
12.2,0.9,2.5,0.09119923266436414
12.3,0.9,0,0.4728649319948363
12.3,0.9,0.1,0.49693837035689026
12.3,0.9,0.2,0.27461295054044826
12.3,0.9,0.30000000000000004,0.3521140042757437
12.3,0.9,0.4,0.4209767323847621
12.3,0.9,0.5,0.41875178296047927
12.3,0.9,0.6000000000000001,0.38847318807465414
12.3,0.9,0.7000000000000001,0.1907338208660966
12.3,0.9,0.8,0.5354856766612234
12.3,0.9,0.9,0.24124927942919916
12.3,0.9,1,0.40251268055622746
12.3,0.9,1.1,0.2538333036107482
12.3,0.9,1.2000000000000002,0.4076231742202874
