district,county,population,lat,long
4,31,5871,39.061611,-77.079775
4,31,4035,39.0695576,-77.0690635
4,31,3970,39.061654,-77.0623465
4,31,3118,39.0548319,-77.0701459
4,31,6694,39.0533187,-77.0882029
4,31,3108,39.0379826,-77.0818199
4,31,4750,39.041529,-77.0693759
4,31,2928,39.0315386,-77.0621522
4,31,4053,39.0532841,-77.0624733
4,31,4147,39.0486516,-77.0563037
4,31,4126,39.03606,-77.054713
4,31,4844,39.0169675,-77.0745888
4,31,2122,39.0268367,-77.0737102
4,31,4088,39.0231982,-77.0894389
4,31,3664,39.0218818,-77.1147298
4,31,1622,39.0165836,-77.1050193
4,31,5733,39.0120658,-77.0997918
4,31,3742,39.01776,-77.1345988
4,31,2786,39.0089751,-77.1363213
4,31,4247,39.00658,-77.1190762
4,31,5255,38.9970312,-77.1177739
4,31,3816,38.9850986,-77.1073449
4,31,4318,38.9779198,-77.0964429
4,31,1886,38.9834063,-77.093526
4,31,2679,38.9865015,-77.0933803
4,31,4531,38.9906261,-77.0980578
4,31,5311,38.9984654,-77.0906078
4,31,5665,38.9954347,-77.0730231
4,31,2049,38.9698497,-77.079322199999993
4,31,2904,38.9786948,-77.0836487
4,31,2377,38.9607393,-77.0902928
4,31,4097,38.9703808,-77.101874
4,31,3057,38.9566642,-77.1006777
4,31,4965,38.9644227,-77.0907661
4,31,4652,38.9658091,-77.115724
4,31,4565,38.9542113,-77.1108685
4,31,6489,38.9660822,-77.1596982
4,31,4501,38.9959383,-77.1411785
4,31,4402,38.9798697,-77.1410698
4,31,4616,38.9817886,-77.1224382
4,31,4664,39.020103400000004,-77.1887353
4,31,7270,39.0439125,-77.210422
4,31,5301,38.9966198,-77.2227804
4,31,5569,38.9959125,-77.1938101
4,31,3147,39.0254825,-77.1669436
4,31,5578,39.0379466,-77.1759645
4,31,3522,39.0301126,-77.1523847
4,31,2980,39.0095058,-77.1589988
5,27,7658,39.2817149,-76.9188355
5,27,5462,39.1922909,-76.9816911
5,27,5969,39.2368836,-76.9735135
5,27,8129,39.1594699,-76.9082857
5,27,4690,39.1669936,-76.9418103
5,27,4032,39.225717,-76.9054775
5,27,2541,39.1972313,-76.927743
5,27,6140,39.2064163,-76.9132713
5,27,7494,39.2036569,-76.8941767
5,27,8185,39.1956821,-76.8735114
5,27,5794,39.1694311,-76.8669228
5,27,5221,39.1384295,-76.8875882
5,27,2432,39.1546499,-76.8686971
5,27,5700,39.1452182,-76.875705
5,27,4495,39.1215959,-76.8308664
5,27,6857,39.1163844,-76.8567322
5,27,6547,39.1210865,-76.8443057
5,31,6480,39.1586446,-77.0066759
5,31,5578,39.1081025,-77.0147455
5,31,6706,39.1262319,-76.9696305
5,31,4361,39.1003467,-76.9522476
5,31,7592,39.0726448,-76.9660918
5,31,7916,39.084308299999996,-76.9894825
5,31,6168,39.0769598,-76.9381795
5,31,3524,39.0709656,-76.9467203
5,31,2902,39.0829685,-76.9437971
5,31,5118,39.0864582,-76.9382912
5,31,3464,39.0651575,-76.9538478
5,31,3717,39.0504895,-76.9597374
5,31,5398,39.1131808,-76.9207785
5,31,3468,39.1002506,-76.9157945
5,31,7440,39.0601655,-76.9902806
5,31,7010,39.0300467,-76.9933235
5,31,5144,39.0548604,-77.0050149
5,31,5133,39.0833905,-77.013595
5,31,4142,39.0453954,-76.9770714
5,31,7181,39.0331015,-76.9767518
5,31,2128,39.0147267,-76.9763685
5,31,6790,39.0107123,-76.9847238
5,31,3524,38.9767741,-77.0074384
5,31,2274,38.9896313,-77.0027324
5,31,3719,38.9844888,-76.9911737
5,31,3033,38.9758298,-76.9981538
5,31,4869,38.9824111,-77.0121085
5,31,3395,38.9927913,-76.9999195
5,31,5438,38.9951964,-76.9932806
5,31,6021,39.0084284,-76.9944183
5,31,3406,39.0219894,-77.0047129
5,31,4361,39.0093138,-77.0065074
5,31,3551,39.0002187,-77.0041516
5,31,4434,39.0094941,-77.0189819
5,31,2722,38.9891295,-77.0086375
5,31,4665,38.9929711,-77.0178539
5,31,4116,38.9908535,-77.02863
5,31,1731,38.9879974,-77.0247984
5,31,4014,38.997102,-77.0281693
5,31,4769,38.9936755,-77.0480743
5,31,2186,38.9907396,-77.0314179
5,31,2821,38.9940399,-77.0349117
5,31,7380,38.9992707,-77.0552841
5,31,5264,39.0059732,-77.0431441
5,31,5439,39.0056401,-77.0277748
5,31,1829,39.0183846,-77.021391499999993
5,31,4481,39.0264084,-77.0220358
5,31,5906,39.0540685,-77.0334936
5,31,5425,39.0527225,-77.014166
5,31,6618,39.0389118,-77.0339921
5,31,3760,39.0325523,-77.0141838
5,31,4737,39.0666172,-77.041078099999993
5,31,6420,39.0805511,-77.0382996
5,31,3109,39.0202612,-77.0362582
5,31,7469,39.0322535,-77.0397148
5,31,7285,39.021678,-77.0544179
5,31,3344,38.9837902,-77.065309
5,33,3129,39.1061029,-76.8569904
5,33,2454,39.0966921,-76.8401149
5,33,4238,39.1059782,-76.8746806
5,33,3161,39.0953558,-76.8795704
5,33,4351,39.0957097,-76.8603976
5,33,3892,39.0989194,-76.8657097
5,33,4883,39.1017126,-76.899811
5,33,4272,39.0425507,-76.8264852
5,33,4788,39.0865559,-76.8499027
5,33,3689,39.0769091,-76.8552654
5,33,3008,39.0771053,-76.8420634
5,33,6374,39.0789014,-76.8838574
5,33,4826,39.0861685,-76.8633956
5,33,4392,39.0652176,-76.8696671
5,33,4776,39.0546111,-76.849319499999993
5,33,5612,39.0693303,-76.8592109
5,33,4877,39.0245929,-76.8124995
5,33,4807,38.9839494,-76.8433498
5,33,4348,38.9864764,-76.8288898
5,33,7464,38.9692863,-76.8834453
5,33,6167,38.9724116,-76.8587387
5,33,3672,38.9655063,-76.8352854
5,33,6581,38.9550751,-76.8506247
5,33,3527,38.9630071,-76.880049
5,33,3834,38.9506525,-76.8756757
5,33,6943,38.9583217,-76.8855778
5,33,2950,38.9433616,-76.8881511
5,33,2872,38.945753,-76.9052779
5,33,6062,38.9548118,-76.8973349
5,33,4654,38.9492635,-76.921979
5,33,5339,38.9465843,-76.9137092
5,33,4532,38.9413687,-76.9328205
5,33,6888,38.9375103,-76.9009524
5,33,3576,38.943613,-76.9552428
5,33,3537,38.9398245,-76.9626213
5,33,2648,38.9445014,-76.9695724
5,33,2970,38.9497841,-76.963964
5,33,3983,38.9508937,-76.9774185
5,33,5906,38.9614009,-76.9828138
5,33,4031,38.9626634,-76.9758623
5,33,4254,38.9664183,-76.9954638
5,33,3865,38.971338,-76.9858458
5,33,3716,38.9797221,-76.9817825
5,33,6373,38.990467,-76.9845267
5,33,5555,38.9893628,-76.98076
5,33,6610,38.993184,-76.979425
5,33,4745,38.9783801,-76.9673917
5,33,4387,38.9742915,-76.9744218
5,33,3717,38.9957928,-76.968443
5,33,3816,39.0070815,-76.974639
5,33,3346,39.0048847,-76.9784818
5,33,3492,38.9710564,-76.9551963
5,33,5024,38.9777773,-76.9604189
5,33,6345,38.9626564,-76.961756
5,33,4574,38.9569825,-76.9549813
5,33,3934,38.9751066,-76.9459129
5,33,5316,38.9592228,-76.9318346
5,33,4939,38.9570351,-76.9138813
5,33,5814,38.9665203,-76.9105793
5,33,4083,38.9885501,-76.8990044
5,33,4248,39.0029852,-76.8791652
5,33,5256,38.986222,-76.8729085
5,33,4794,38.9843628,-76.8582378
5,33,3300,39.0010037,-76.8555957
5,33,4036,39.0013909,-76.9025767
5,33,5649,39.0046859,-76.910219
5,33,4183,38.9895238,-76.9129902
5,33,4393,39.0128373,-76.9194234
5,33,9219,38.9977381,-76.9282772
5,33,2763,38.9740059,-76.9265842
5,33,3693,39.0107603,-76.9438518
5,33,2266,39.024978,-76.9594342
5,33,4075,39.0121779,-76.963551
5,33,5617,39.0368587,-76.9073024
5,33,6459,39.0383526,-76.928309
5,33,6708,39.0676225,-76.9228098
5,33,5930,39.0394986,-76.8891889
5,33,4002,39.0378008,-76.9471923
5,33,5966,39.0450064,-76.9464217
5,33,7321,38.9527218,-76.9413648
5,33,15052,38.9936953,-76.9445325
6,3,4003,38.9270086,-76.63404
6,3,4035,38.8664553,-76.6450598
6,3,6203,38.8010585,-76.6451073
6,9,6290,38.7374016,-76.6702766
6,9,6280,38.6758822,-76.6579871
6,9,7126,38.6160327,-76.6355421
6,17,7030,38.6619481,-77.0984582
6,17,2374,38.5951955,-77.093736
6,17,972,38.5657919,-77.201418
6,17,4647,38.6004992,-77.1451872
6,17,1956,38.5530041,-77.1569782
6,17,3559,38.4504408,-77.2060697
6,17,2775,38.4724635,-77.0902045
6,17,4546,38.5266341,-77.0933062
6,17,5638,38.6412926,-76.9455906
6,17,5281,38.6477177,-76.9353838
6,17,7566,38.644537,-76.9006667
6,17,5578,38.6268451,-76.9571932
6,17,5739,38.6269699,-76.9384389
6,17,6117,38.5984332,-77.0367885
6,17,9599,38.6280827,-76.9892567
6,17,4548,38.6500734,-76.8593942
6,17,5937,38.6195583,-76.8560416
6,17,5761,38.6119042,-76.9093737
6,17,5433,38.5956661,-76.9254057
6,17,13090,38.5547766,-76.8970548
6,17,4312,38.6020694,-76.885086
6,17,4750,38.5985749,-76.8969636
6,17,3507,38.5327926,-76.9997715
6,17,4438,38.5160231,-76.9506454
6,17,5953,38.5540556,-76.9605345
6,17,2849,38.4594916,-76.9740673
6,17,4675,38.3348487,-76.909535
6,17,4900,38.4480974,-76.8729416
6,17,4407,38.5203189,-76.8591522
6,17,3218,38.579955,-76.7707538
6,17,3445,38.531775,-76.7237164
6,17,1847,38.5955599,-76.808432
6,17,4630,38.6117566,-76.9375292
6,17,5540,38.6012971,-76.9687207
6,33,5205,38.9837933,-76.7438263
6,33,7307,38.9726945,-76.8073698
6,33,6678,38.9840406,-76.7772461
6,33,4720,38.9689221,-76.7177355
6,33,2737,38.9581151,-76.7307043
6,33,3967,38.9064512,-76.7062714
6,33,5222,38.9112952,-76.729449
6,33,6950,38.9606453,-76.7593049
6,33,6586,38.9592889,-76.7834766
6,33,4336,38.9456938,-76.7452951
6,33,3889,38.9454867,-76.7288343
6,33,5622,38.912238,-76.7643572
6,33,4176,38.929507,-76.7691425
6,33,3994,38.9266468,-76.7247516
6,33,2440,38.9394397,-76.722106
6,33,7885,38.889193,-76.7802285
6,33,3841,38.8843063,-76.7487053
6,33,4867,38.7982387,-76.7484697
6,33,4778,38.8278223,-76.7622344
6,33,6200,38.8552574,-76.7754842
6,33,8212,38.8558523,-76.7424353
6,33,3655,38.8418527,-76.7119581
6,33,8802,38.8401423,-76.8240372
6,33,5406,38.7781062,-76.7828533
6,33,4236,38.761088,-76.7865355
6,33,4011,38.7764948,-76.8169711
6,33,3617,38.805245,-76.7912595
6,33,3446,38.7107792,-76.7300104
6,33,1626,38.6048461,-76.7242704
6,33,6009,38.6794572,-76.8631539
6,33,5725,38.7250838,-76.8513765
6,33,4217,38.7565957,-76.835778
6,33,3930,38.7571595,-76.8230132
6,33,1367,38.8072697,-76.8897501
6,33,1674,38.8098033,-76.8691578
6,33,4722,38.7540356,-76.8669781
6,33,4433,38.7471805,-76.8905647
6,33,4523,38.7344628,-76.903318
6,33,4253,38.7684717,-76.9235417
6,33,3253,38.7827065,-76.9058928
6,33,3337,38.7925306,-76.9156495
6,33,3888,38.7747752,-76.9393047
6,33,4234,38.7923197,-76.8505009
6,33,2860,38.7650152,-76.8483924
6,33,3724,38.7523033,-76.9148895
6,33,3927,38.7651558,-76.890362
6,33,2852,38.6741134,-77.0360274
6,33,6143,38.7642507,-76.9718128
6,33,3755,38.7318678,-77.0086623
6,33,3761,38.7161564,-77.0005143
6,33,3605,38.7102524,-77.0317003
6,33,7058,38.6633112,-76.9831879
6,33,8300,38.7120864,-76.9495856
6,33,3940,38.7183053,-76.9768917
6,33,3229,38.745892,-76.9832014
6,33,6585,38.7909435,-77.0222938
6,33,4865,38.7978743,-76.9902698
6,33,3216,38.7771595,-76.9800136
6,33,6575,38.792036,-76.949994
6,33,3329,38.7998494,-76.9634017
6,33,2719,38.7901087,-76.9821766
6,33,3416,38.7564194,-77.023794
6,33,3359,38.7700808,-77.001109
6,33,2680,38.8034632,-77.0119692
6,33,3054,38.8203631,-76.9964504
6,33,4441,38.8066469,-76.9437236
6,33,3984,38.8103778,-76.9586498
6,33,5506,38.8234411,-76.9807272
6,33,6882,38.8130945,-76.9848028
6,33,5577,38.8189496,-76.9628854
6,33,2000,38.8291686,-76.947898
6,33,3896,38.8348674,-76.950463
6,33,4557,38.836452800000004,-76.9705827
6,33,3761,38.8327451,-76.9625289
6,33,4107,38.8434318,-76.9570032
6,33,5125,38.8083563,-76.9269322
6,33,3547,38.8128814,-76.9058078
6,33,6771,38.8259053,-76.9093403
6,33,2352,38.8301626,-76.888256
6,33,3605,38.8268937,-76.935807
6,33,3781,38.8436057,-76.9437961
6,33,5576,38.8401426,-76.9194955
6,33,3714,38.8478842,-76.914964
6,33,3202,38.8487846,-76.8906618
6,33,2178,38.8374123,-76.87917
6,33,4576,38.8403665,-76.8948117
6,33,3976,38.8430099,-76.902819
6,33,4215,38.8479982,-76.8539783
6,33,4691,38.8520844,-76.8703467
6,33,6185,38.871171,-76.8613977
6,33,3688,38.8571492,-76.8906411
6,33,4687,38.8641336,-76.8909924
6,33,3916,38.8556709,-76.936699
6,33,2450,38.8553465,-76.9211247
6,33,3611,38.8593834,-76.9089053
6,33,2320,38.8651094,-76.919751
6,33,3231,38.8623009,-76.9448553
6,33,2318,38.8693278,-76.930274
6,33,3318,38.8755529,-76.9241902
6,33,2675,38.8840144,-76.9143548
6,33,5939,38.8738924,-76.9054707
6,33,5689,38.8807289,-76.8789655
6,33,5264,38.8939623,-76.8877306
6,33,4006,38.8936958,-76.9033623
6,33,3119,38.9025631,-76.9110876
6,33,2791,38.9032756,-76.8954348
6,33,2688,38.9092635,-76.916304
6,33,2860,38.9233213,-76.8954776
6,33,5004,38.9166861,-76.8909427
6,33,6119,38.91772,-76.8718709
6,33,3971,38.9257902,-76.8616682
6,33,4175,38.9336796,-76.8810467
6,33,6711,38.8768597,-76.8295131
6,33,4894,38.8866395,-76.8264489
6,33,5436,38.9042525,-76.8387812
6,33,4887,38.9536716,-76.8174928
6,33,6212,38.8973034,-76.8585764
6,33,4351,38.941721,-76.821443
6,33,7592,38.9245604,-76.8374179
6,33,4691,38.9008183,-76.8775964
6,33,2354,38.9096918,-76.8719606
6,33,3496,38.8844633,-76.8055873
6,33,3043,38.8973278,-76.8189558
6,33,7396,38.9122985,-76.8159207
6,33,3663,38.9398413,-76.8471941
6,33,2220,38.9418591,-76.8672051
6,33,3282,38.9268545,-76.9061209
6,33,2980,38.925195,-76.918844000000007
6,33,3677,38.9256205,-76.9304323
6,33,2922,38.9268332,-76.9438421
6,37,6323,38.452284,-76.702929
6,37,5371,38.4678001,-76.7679538
6,37,5614,38.3761541,-76.7392077
6,37,5919,38.3660018,-76.8073577
7,3,4369,38.9420308,-76.5686167
7,3,3690,38.9352164,-76.5439597
7,3,4083,38.9396531,-76.5514014
7,3,3864,38.8823379,-76.5051044
7,3,4968,38.9133331,-76.5241197
7,3,3503,38.872325,-76.572429
7,3,6850,38.96222,-76.5264133
7,3,5689,38.9388829,-76.5066358
7,3,5952,38.9295692,-76.4717492
7,3,2503,39.0001524,-76.512991
7,3,2618,38.9896868,-76.5374493
7,3,2337,38.9766586,-76.4939392
7,3,1463,38.9794364,-76.4890898
7,3,3354,38.9687794,-76.4822873
7,3,2474,38.9547453,-76.485616
7,3,2249,38.9541818,-76.4722362
7,3,3520,38.9652738,-76.494521
7,3,4104,38.964042,-76.5038205
7,3,2872,38.9558576,-76.4972929
7,3,5511,38.972976,-76.522379
7,3,5413,38.988232000000004,-76.5105433
7,3,621,38.985208,-76.4878325
7,3,6060,38.8202066,-76.5292506
7,3,4660,38.7860912,-76.5407083
7,3,3792,38.7483483,-76.5739064
7,3,2732,38.998981,-76.47178
7,3,4022,39.0072068,-76.4432215
7,3,3162,39.0291487,-76.4152462
7,3,4444,39.0442342,-76.4413282
7,3,4524,39.0488108,-76.4521535
7,3,5974,39.0343178,-76.4946333
7,3,4297,39.0437081,-76.4771306
7,3,3625,39.0563016,-76.47295
7,3,6734,39.0992681,-76.4535079
7,9,4291,38.6629535,-76.5793751
7,9,3958,38.6689117,-76.5420675
7,9,3456,38.6894562,-76.5544036
7,9,6567,38.7080371,-76.5615839
7,9,7145,38.6032383,-76.5619789
7,9,2843,38.579279,-76.5203131
7,9,2877,38.5439619,-76.6309766
7,9,3453,38.5706394,-76.5778835
7,9,4042,38.4831446,-76.6074909
7,9,7092,38.4464607,-76.53816
7,9,4739,38.3502934,-76.4536627
7,9,2992,38.4015851,-76.4705743
7,9,6517,38.3394149,-76.427426
7,9,7201,38.3586351,-76.4076066
7,9,5914,38.4588399,-76.4736433
7,11,3368,39.0870411,-75.8066003
7,11,5484,38.984729,-75.8033534
7,11,3793,38.9594362,-75.8780242
7,11,2124,38.8886841,-75.9036435
7,11,4267,38.8624326,-75.7768105
7,11,3393,38.8740492,-75.8294365
7,11,2039,38.7828091,-75.830561
7,11,3831,38.7407072,-75.9326722
7,11,4994,38.7068793,-75.7661753
7,15,4787,39.421865,-75.9026232
7,15,5289,39.5039356,-75.8216075
7,15,4956,39.6081745,-75.8372909
7,15,4282,39.6585504,-75.8806095
7,15,5866,39.6210604,-75.8565829
7,15,3936,39.5912101,-75.8114823
7,15,3702,39.6238432,-75.8001492
7,15,4399,39.610429,-75.8076095
7,15,3703,39.6972837,-75.8760343
7,15,5168,39.6921633,-75.8050262
7,15,5345,39.6847436,-75.9770277
7,15,5607,39.5953446,-75.9005683
7,15,7103,39.5117314,-75.9618791
7,15,2703,39.6334469,-75.9990085
7,15,4376,39.5551453,-76.0071096
7,15,6239,39.6112111,-75.9672915
7,15,6125,39.6206763,-76.1069006
7,15,5610,39.5699941,-76.0569606
7,15,3378,39.6612743,-76.0700549
7,15,7178,39.6973752,-76.0790146
7,15,3973,39.6933286,-76.1659565
7,19,2653,38.5600597,-75.7977605
7,19,5666,38.6455822,-75.8698959
7,19,4577,38.5679194,-75.9440334
7,19,3337,38.5704697,-76.0650829
7,19,4106,38.5718366,-76.0923067
7,19,5232,38.5577702,-76.0969661
7,19,3862,38.5767742,-76.1841561
7,19,1788,38.4426483,-76.216291
7,19,1310,38.3445398,-76.0240614
7,25,4436,39.5464162,-76.1532231
7,25,2887,39.5100601,-76.1478606
7,25,3898,39.5502983,-76.0960982
7,25,2174,39.5352666,-76.0897749
7,25,3124,39.4955418,-76.0836184
7,25,7563,39.5607963,-76.1170962
7,25,1851,39.4170362,-76.163048
7,29,3529,39.3006627,-75.8425029
7,29,4506,39.3130069,-76.0276774
7,29,5983,39.2277772,-76.0714268
7,29,2789,39.2037269,-76.1399156
7,29,2391,39.0961207,-76.2194881
7,35,2943,39.2148211,-75.9305754
7,35,2587,39.1537194,-75.8295151
7,35,4795,39.1409149,-75.9786731
7,35,6418,39.0804997,-76.0884432
7,35,4807,39.0035509,-75.9837309
7,35,4830,38.9442683,-76.143938
7,35,4048,38.9463133,-76.1904268
7,35,6212,38.999354,-76.2995616
7,35,5614,38.940139,-76.3357899
7,35,2910,38.8599751,-76.3645444
7,35,4710,38.9424469,-76.2657424
7,37,3263,38.2794434,-76.7687678
7,37,6761,38.2671237,-76.6580933
7,37,7514,38.2923429,-76.5862851
7,37,5125,38.3369682,-76.6709802
7,37,2369,38.3813819,-76.6650226
7,37,7113,38.3376903,-76.5789509
7,37,7442,38.3863201,-76.5641874
7,37,5609,38.2848482,-76.4076612
7,37,2619,38.254549,-76.4636152
7,37,5216,38.2307984,-76.471137
7,37,2738,38.2427577,-76.4066653
7,37,5081,38.2376743,-76.4393303
7,37,5506,38.2686378,-76.473568
7,37,3434,38.2629076,-76.5319947
7,37,6350,38.2895475,-76.5052167
7,37,4781,38.173716400000004,-76.5131221
7,37,3135,38.2151865,-76.4990438
7,37,6494,38.1412313,-76.379472
7,39,6345,38.2100792,-75.635673
7,39,3977,38.2299037,-75.7378056
7,39,1576,38.1761228,-75.8620554
7,39,4177,38.0012844,-75.7674627
7,39,2805,37.9994381,-75.8700247
7,39,5740,38.1073382,-75.6974278
7,41,4065,38.861538,-76.011766
7,41,4375,38.8079225,-76.1507791
7,41,3690,38.7722583,-76.0805821
7,41,5603,38.7725445,-76.0668991
7,41,4640,38.804693,-76.0565737
7,41,3927,38.7410676,-76.0340094
7,41,1805,38.7288551,-76.1871089
7,41,3443,38.7605942,-76.2755373
7,41,1846,38.7789942,-76.3202999
7,41,4132,38.6563031,-76.0663998
7,45,6002,38.3718951,-75.5828034
7,45,1942,38.3734507,-75.5981201
7,45,1283,38.3691595,-75.6077483
7,45,4244,38.3556849,-75.6076889
7,45,3217,38.3562567,-75.5922496
7,45,7349,38.3871716,-75.5692333
7,45,3438,38.3574766,-75.5573802
7,45,6509,38.4011208,-75.6163962
7,45,8338,38.3749424,-75.653973
7,45,7600,38.3279089,-75.6367846
7,45,5195,38.3167884,-75.6064921
7,45,3459,38.3387011,-75.5885264
7,45,4839,38.348243,-75.573573
7,45,8052,38.4306622,-75.518861
7,45,5230,38.4126148,-75.4036426
7,45,4272,38.2995593,-75.5401107
7,45,4240,38.3371643,-75.4180216
7,45,3982,38.4623255,-75.7621149
7,45,4260,38.4357444,-75.5733898
7,45,4304,38.432515,-75.6552307
7,45,5833,38.3188264,-75.7974016
7,47,1917,38.3535221,-75.0847427
7,47,1845,38.4107064,-75.0713877
7,47,3156,38.4381184,-75.0664141
7,47,3394,38.3545215,-75.118088
7,47,3122,38.3908366,-75.1495179
7,47,2495,38.4005656,-75.1782966
7,47,5454,38.3902408,-75.2395213
7,47,2351,38.3538267,-75.1827704
7,47,4584,38.3159433,-75.213277
7,47,3569,38.3687063,-75.1470841
7,47,3275,38.3823806,-75.1405668
7,47,3088,38.1975549,-75.3431082
7,47,2681,38.1618108,-75.3968682
7,47,3129,38.1323093,-75.4918445
7,47,4995,38.0392428,-75.590412
7,47,3405,38.275427,-75.1518692
8,5,3327,39.6045199,-76.6762169
8,5,5532,39.6777876,-76.6167754
8,5,6314,39.5321363,-76.6402639
8,5,1955,39.5158203,-76.6987505
8,5,1309,39.4815609,-76.6522133
8,5,5765,39.4567465,-76.5937653
8,5,3812,39.4607993,-76.6214632
8,5,3973,39.4507082,-76.6254877
8,5,4981,39.4706845,-76.6089015
8,5,6416,39.4652387,-76.6214365
8,5,4035,39.4388041,-76.6148696
8,5,2162,39.4272664,-76.6106195
8,5,2878,39.4868209,-76.6285734
8,5,6095,39.5608448,-76.5865667
8,5,5175,39.5033465,-76.5405825
8,5,2206,39.4510597,-76.4477471
8,5,3059,39.4291592,-76.4038729
8,5,3262,39.4895242,-76.4776298
8,5,3853,39.4487491,-76.5124737
8,5,4675,39.3901158,-76.4055821
8,5,6415,39.3991317,-76.4712432
8,5,5906,39.3843972,-76.4838146
8,5,3730,39.3815459,-76.4584202
8,5,4021,39.389017,-76.4499259
8,5,9486,39.4106874,-76.440523
8,5,3738,39.4053137,-76.5063538
8,5,4340,39.4274115,-76.4649757
8,5,4041,39.3915379,-76.4962067
8,5,5343,39.4148195,-76.4913155
8,5,4548,39.4046359,-76.4899154
8,5,3655,39.3881772,-76.5187983
8,5,3702,39.3842975,-76.5058196
8,5,2473,39.39265,-76.5087827
8,5,3468,39.2787165,-76.4986235
8,5,3217,39.2579978,-76.5000511
8,5,2251,39.2750564,-76.4863416
8,5,2828,39.2699382,-76.4863934
8,5,1319,39.2674076,-76.4896599
8,5,6679,39.2575511,-76.490504
8,5,2190,39.258737000000004,-76.4839965
8,5,4054,39.286167,-76.5230943
8,5,4835,39.2864361,-76.5147666
8,5,3313,39.2771778,-76.5138352
8,5,2285,39.275929,-76.5254115
8,5,3633,39.267765,-76.5150016
8,5,3973,39.2626709,-76.5219015
8,5,2138,39.2608517,-76.5274133
8,5,3276,39.2551114,-76.5162085
8,5,2646,39.2498575,-76.5233725
8,5,1861,39.2473669,-76.499526
8,5,4458,39.3788552,-76.5310291
8,5,2689,39.3685732,-76.5234279
8,5,2258,39.3776822,-76.5129551
8,5,5440,39.349564,-76.5224597
8,5,3382,39.3563999,-76.5101481
8,5,2396,39.3714528,-76.4818923
8,5,7268,39.3461092,-76.4817536
8,5,5178,39.3625346,-76.4585207
8,5,3348,39.3644637,-76.497536
8,5,3754,39.3421732,-76.5012429
8,5,3794,39.3347489,-76.523532
8,5,2462,39.33256,-76.5069788
8,5,4860,39.3246083,-76.5204432
8,5,3988,39.3146882,-76.503763
8,5,3415,39.3139419,-76.4807705
8,5,3659,39.318468,-76.4674481
8,5,2490,39.3002921,-76.4730167
8,5,4107,39.3072145,-76.4550508
8,5,5949,39.2999399,-76.4529443
8,5,5452,39.3027212,-76.4454449
8,5,4203,39.3198517,-76.4418916
8,5,4335,39.2961824,-76.4124315
8,5,1702,39.2700471,-76.4010847
8,5,2386,39.2900533,-76.4465244
8,5,3941,39.3371528,-76.4698689
8,5,3637,39.3442131,-76.4535788
8,5,4357,39.3461668,-76.4457326
8,5,5686,39.3406988,-76.4338936
8,5,4137,39.3211792,-76.4338462
8,5,1896,39.3233821,-76.4148773
8,5,7200,39.3525707,-76.4215334
8,5,1870,39.3690325,-76.3786681
8,5,5394,39.3546366,-76.34638
8,5,4015,39.3178542,-76.349936
8,5,4653,39.3251943,-76.3726499
8,5,2764,39.245241,-76.3573513
8,5,2522,39.2401562,-76.4478816
8,5,3651,39.2236072,-76.4539182
8,5,3334,39.3019243,-76.5093967
8,5,3315,39.2728127,-76.470866
8,5,4157,39.2656012,-76.4727692
8,5,4221,39.4247883,-76.566473
8,5,2984,39.4182353,-76.6105837
8,5,3634,39.4070358,-76.5868155
8,5,4177,39.4087199,-76.6051852
8,5,4695,39.398699,-76.5943925
8,5,1888,39.3969995,-76.5745522
8,5,1850,39.3902908,-76.5756967
8,5,3234,39.3834398,-76.5853967
8,5,5135,39.3774964,-76.5745584
8,5,3125,39.3784901,-76.5637188
8,5,4293,39.3862259,-76.5659298
8,5,3345,39.3964395,-76.5600499
8,5,4281,39.4053469,-76.5453972
8,5,1983,39.3949827,-76.5370708
8,5,1463,39.3909508,-76.5544496
8,5,4012,39.3855342,-76.5486106
8,5,3890,39.3844519,-76.539578
8,5,2091,39.3745753,-76.5543589
8,5,4872,39.4088364,-76.521342
8,5,4143,39.3266182,-76.4527645
8,5,3475,39.4110303,-76.5318285
8,5,3156,39.2174267,-76.4879121
8,25,4169,39.4955815,-76.2678423
8,25,3980,39.4832884,-76.3051023
8,25,4125,39.5020942,-76.3170798
8,25,3961,39.4650225,-76.3056925
8,25,3737,39.4830868,-76.2910882
8,25,2033,39.4566683,-76.3498087
8,25,7954,39.4862257,-76.3315415
8,25,4476,39.4665765,-76.3228357
8,25,4186,39.4724957,-76.3168461
8,25,5009,39.4345279,-76.3391472
8,25,7700,39.4304798,-76.3173293
8,25,7709,39.4075954,-76.35705
8,25,2823,39.4068,-76.3320203
8,25,6721,39.418467,-76.3107397
8,25,7749,39.4301364,-76.2744669
8,25,5049,39.4545628,-76.2801886
8,25,3492,39.473609,-76.2506105
8,25,2755,39.4806538,-76.2324627
8,25,3078,39.4950598,-76.2242469
8,25,3644,39.4533891,-76.2584899
8,25,2141,39.5936555,-76.1754272
8,25,2972,39.5576081,-76.1881416
8,25,4099,39.4646785,-76.215865
8,25,4520,39.5139778,-76.183278
8,25,4491,39.5009116,-76.1740103
8,25,6361,39.5886865,-76.3100076
8,25,2864,39.5725819,-76.2636277
8,25,5937,39.6045622,-76.379468
8,25,3393,39.56409,-76.3669105
8,25,4552,39.5644808,-76.3852148
8,25,1674,39.5662241,-76.4170063
8,25,3975,39.5497111,-76.3828243
8,25,6834,39.5195637,-76.4177542
8,25,4910,39.487786,-76.3780299
