tract_new,county,pop100,intptlat,intptlon,tract
017011134,017,8101,39.40383704347826,-84.45442747826087,011134
017011135,017,7199,39.42216916170213,-84.44415511489362,011135
017011136,017,5042,39.379316853333336,-84.42347486,011136
017011137,017,3462,39.381017766666666,-84.46385973333334,011137
017011200,017,8868,39.44234524423077,-84.36290650096154,011200
017011300,017,7038,39.45343323645833,-84.420724553125,011300
017011800,017,6411,39.48931184189189,-84.46124225945945,011800
017012100,017,3170,39.56381314655172,-84.38656414137931,012100
017012200,017,3462,39.528013208536585,-84.38556390121951,012200
017012300,017,2121,39.534139084,-84.36336004,012300
017012400,017,2439,39.53490757948718,-84.34582714871794,012400
017012500,017,5024,39.51182827540983,-84.34409903934426,012500
017012600,017,2439,39.515741993333336,-84.3681947288889,012600
017012700,017,3153,39.51956724354839,-84.38012447580645,012700
017013000,017,1555,39.508238920588234,-84.41038640588235,013000
017013100,017,2182,39.50484837121212,-84.40171069848485,013100
017013200,017,3389,39.50665969733333,-84.38822034266667,013200
017013300,017,2335,39.50809857368421,-84.37191090263158,013300
017013400,017,2237,39.50063898148148,-84.37496768518518,013400
017013500,017,2980,39.49327016153846,-84.37387981538461,013500
017013600,017,5239,39.49772665098039,-84.3531501745098,013600
017013900,017,2805,39.48137220428571,-84.40033774,013900
017014000,017,2687,39.49188745714286,-84.41746678809524,014000
017014100,017,2333,39.48845012238806,-84.38056818955224,014100
017014300,017,4736,39.540140772307694,-84.441013887692307,014300
017014400,017,1809,39.51611846770833,-84.39683391770834,014400
017014600,017,1178,39.401578983950614,-84.55983098271605,014600
017014700,017,4059,39.410765047435895,-84.56748065512821,014700
017014800,017,6963,39.41568385769231,-84.60297984519231,014800
017014900,017,5265,39.38242565294118,-84.59050989558824,014900
017015000,017,7616,39.42642393884297,-84.64547931487603,015000
017015100,017,7389,39.47108268163265,-84.46133479285714,015100
019720100,019,3261,40.65983487877359,-81.01598551415094,720100
019720200,019,3361,40.71155419892473,-81.10460540107528,720200
019720300,019,4910,40.67890666714976,-81.18626719806763,720300
019720400,019,4042,40.5831784470852,-81.22611117668161,720400
019720500,019,5087,40.5825579621118,-81.08409727950311,720500
019720600,019,3150,40.519617443223446,-80.97649125054946,720600
019720700,019,2910,40.48661614732824,-81.1745388072519,720700
021010100,021,1872,40.18406370677966,-83.63101718644067,010100
021010200,021,6668,40.13351806952055,-83.97136942979452,010200
021010400,021,3893,40.12044358098591,-83.76165722183099,010400
021010500,021,3996,40.11239602,-83.743306936,010500
021010600,021,3714,40.10225003298969,-83.74708969690721,010600
021011001,021,2683,40.077445987341775,-83.86692519746836,011001
021011501,021,4350,40.19847999578948,-83.7921621468421,011501
021011504,021,5117,40.069453246448084,-83.69850042240436,011504
021011505,021,3262,40.06709106516854,-83.55859407865168,011505
021011506,021,3159,40.18583132115385,-83.5496089951923,011506
023000200,023,1489,39.915654088,-83.815177516,000200
