tract_new,county,pop100,intptlat,intptlon,tract
003740704,003,6959,39.0333668,-76.7189496,740704
003740800,003,4709,39.0673318,-76.663831,740800
003740900,003,7748,39.0719725,-76.693703,740900
003741000,003,2686,39.0962163,-76.6543558,741000
003750101,003,4780,39.2242942,-76.6079995,750101
003750102,003,2753,39.2313057,-76.6189363,750102
003750201,003,3327,39.2149366,-76.6338246,750201
003750204,003,5338,39.2154046,-76.6054141,750204
003750300,003,2761,39.2212465,-76.6510054,750300
003750400,003,4255,39.2050248,-76.649372,750400
003750801,003,5827,39.1838052,-76.6424084,750801
003750803,003,7293,39.1972717,-76.6244171,750803
003750804,003,3971,39.1815368,-76.622678,750804
003750900,003,3353,39.1668253,-76.6285625,750900
003751000,003,3997,39.1675862,-76.6121915,751000
003751102,003,4227,39.192501300000004,-76.5947761,751102
003751103,003,5766,39.1734342,-76.5928562,751103
003751200,003,5321,39.1924169,-76.6953868,751200
003751400,003,4414,39.1491532,-76.6739339,751400
003751500,003,8062,39.0920737,-76.8005806,751500
003751600,003,5392,38.9946575,-76.600476,751600
003751700,003,3022,39.0180009,-76.6333087,751700
005400100,005,4638,39.2673208,-76.7073699,400100
005400200,005,2785,39.2736815,-76.7127755,400200
005400400,005,5987,39.2513184,-76.7293575,400400
005400500,005,2863,39.2543871,-76.7516836,400500
005400600,005,3058,39.279055,-76.7183222,400600
005400701,005,3037,39.2847069,-76.7267257,400701
005400702,005,2033,39.2880154,-76.7166223,400702
005400800,005,3098,39.2794434,-76.7353675,400800
005400900,005,2132,39.2786877,-76.7494396,400900
005401000,005,2325,39.2723515,-76.7444264,401000
005401101,005,6773,39.2981461,-76.7339812,401101
005401102,005,955,39.3110803,-76.7306313,401102
005401200,005,3138,39.3179076,-76.7179575,401200
005401301,005,3872,39.2959395,-76.721918,401301
005401302,005,2565,39.2946041,-76.7157345,401302
005401400,005,1630,39.261063300000004,-76.7725829,401400
005401503,005,6732,39.2777485,-76.7754851,401503
005401504,005,6272,39.2992831,-76.7676124,401504
005401505,005,4111,39.2949894,-76.7480081,401505
005401506,005,5230,39.3116085,-76.7803118,401506
005401507,005,6058,39.3133819,-76.7546838,401507
005402201,005,3193,39.3801959,-76.8671733,402201
005402202,005,1593,39.3270886,-76.8184311,402202
005402302,005,5305,39.3529064,-76.7771634,402302
005402303,005,6849,39.3452152,-76.754598,402303
005402304,005,3609,39.3410651,-76.7389938,402304
005402305,005,2055,39.3677873,-76.7428975,402305
005402306,005,4025,39.3627619,-76.768278,402306
005402307,005,6364,39.3599183,-76.7490595,402307
005402403,005,2028,39.331835,-76.7190897,402403
005402404,005,5239,39.3320711,-76.7319837,402404
005402405,005,3407,39.3239409,-76.7369871,402405
005402407,005,1433,39.340334,-76.7697525,402407
005402408,005,2815,39.3261977,-76.7698235,402408
005402409,005,3831,39.3310463,-76.7628832,402409
005402503,005,5104,39.3611816,-76.8026252,402503
005402504,005,4458,39.3673739,-76.8285767,402504
005402505,005,3485,39.380129,-76.8138013,402505
005402506,005,4276,39.3774726,-76.800525,402506
005402510,005,5586,39.3904783,-76.7930038,402510
005402511,005,4851,39.3928436,-76.8025221,402511
005402602,005,2014,39.3671621,-76.7805135,402602
005402603,005,6049,39.3854328,-76.7701845,402603
005402604,005,5988,39.3729256,-76.7674269,402604
005403100,005,2413,39.353095,-76.7333148,403100
005403201,005,3070,39.3549038,-76.7215235,403201
005403202,005,2278,39.3432678,-76.7173005,403202
005403300,005,2424,39.3660523,-76.7353449,403300
005403401,005,3356,39.3760649,-76.7321884,403401
005403402,005,5250,39.3741504,-76.7168009,403402
005403500,005,5949,39.3775747,-76.6978219,403500
005403601,005,4951,39.3852452,-76.6709775,403601
005403602,005,5969,39.3777775,-76.6642845,403602
005403702,005,5476,39.391378,-76.757956,403702
005403703,005,2508,39.3930957,-76.7313561,403703
005403704,005,4578,39.4186423,-76.7418515,403704
005403801,005,1678,39.4268689,-76.7049868,403801
005403802,005,2971,39.4058025,-76.7019267,403802
005403803,005,3652,39.38729,-76.6973084,403803
005404101,005,7434,39.4241613,-76.8203443,404101
005404102,005,5579,39.4231213,-76.7942606,404102
005404201,005,5887,39.443624,-76.7936255,404201
005404202,005,8641,39.4316056,-76.7762307,404202
005404402,005,6333,39.4741488,-76.7977129,404402
005404403,005,5202,39.4440222,-76.8184145,404403
005404404,005,4854,39.4703962,-76.8259698,404404
005404501,005,6815,39.4568563,-76.8128263,404501
005404502,005,4064,39.4467503,-76.8050358,404502
005404600,005,2620,39.5083225,-76.8146134,404600
005404800,005,2057,39.454442,-76.8550132,404800
005404900,005,4681,39.4558233,-76.7436978,404900
005405000,005,4587,39.5891874,-76.7735238,405000
005406000,005,5762,39.6806375,-76.736502,406000
005407001,005,3327,39.6045199,-76.6762169,407001
005407002,005,5532,39.6777876,-76.6167754,407002
005408100,005,6314,39.5321363,-76.6402639,408100
005408200,005,1955,39.5158203,-76.6987505,408200
005408302,005,2873,39.4372147,-76.675954,408302
005408303,005,3496,39.4688739,-76.712107,408303
005408304,005,4732,39.4700629,-76.6919322,408304
005408400,005,1309,39.4815609,-76.6522133,408400
005408502,005,5765,39.4567465,-76.5937653,408502
005408503,005,3812,39.4607993,-76.6214632,408503
005408505,005,3973,39.4507082,-76.6254877,408505
005408506,005,4981,39.4706845,-76.6089015,408506
005408507,005,6416,39.4652387,-76.6214365,408507
005408601,005,4035,39.4388041,-76.6148696,408601
005408602,005,2162,39.4272664,-76.6106195,408602
005408702,005,2477,39.4153592,-76.6459383,408702
005408703,005,6350,39.4461907,-76.6487871,408703
005408704,005,5851,39.4267448,-76.6525388,408704
005408800,005,2452,39.4273663,-76.6286048,408800
005408900,005,2878,39.4868209,-76.6285734,408900
005410100,005,6095,39.5608448,-76.5865667,410100
005410200,005,5175,39.5033465,-76.5405825,410200
005411101,005,2206,39.4510597,-76.4477471,411101
005411102,005,3059,39.4291592,-76.4038729,411102
005411201,005,3262,39.4895242,-76.4776298,411201
005411202,005,3853,39.4487491,-76.5124737,411202
005411302,005,4675,39.3901158,-76.4055821,411302
005411303,005,6415,39.3991317,-76.4712432,411303
005411306,005,5906,39.3843972,-76.4838146,411306
005411307,005,3730,39.3815459,-76.4584202,411307
005411308,005,4021,39.389017,-76.4499259,411308
005411309,005,9486,39.4106874,-76.440523,411309
005411404,005,3738,39.4053137,-76.5063538,411404
005411406,005,4340,39.4274115,-76.4649757,411406
005411408,005,4041,39.3915379,-76.4962067,411408
005411409,005,5343,39.4148195,-76.4913155,411409
005411410,005,4548,39.4046359,-76.4899154,411410
005411411,005,3655,39.3881772,-76.5187983,411411
005411412,005,3702,39.3842975,-76.5058196,411412
005411413,005,2473,39.39265,-76.5087827,411413
005420100,005,3468,39.2787165,-76.4986235,420100
005420200,005,3217,39.2579978,-76.5000511,420200
005420301,005,2251,39.2750564,-76.4863416,420301
005420302,005,2828,39.2699382,-76.4863934,420302
005420303,005,1319,39.2674076,-76.4896599,420303
005420401,005,6679,39.2575511,-76.490504,420401
005420402,005,2190,39.258737000000004,-76.4839965,420402
005420500,005,4054,39.286167,-76.5230943,420500
005420600,005,4835,39.2864361,-76.5147666,420600
005420701,005,3313,39.2771778,-76.5138352,420701
005420702,005,2285,39.275929,-76.5254115,420702
005420800,005,3633,39.267765,-76.5150016,420800
005420900,005,3973,39.2626709,-76.5219015,420900
005421000,005,2138,39.2608517,-76.5274133,421000
005421101,005,3276,39.2551114,-76.5162085,421101
005421102,005,2646,39.2498575,-76.5233725,421102
005421200,005,1861,39.2473669,-76.499526,421200
005430101,005,4898,39.2372882,-76.6455359,430101
005430104,005,2842,39.2368901,-76.6372341,430104
005430200,005,3000,39.2468121,-76.6548772,430200
005430300,005,5998,39.236784,-76.6582815,430300
005430400,005,4398,39.2463617,-76.678178,430400
005430600,005,2690,39.2295654,-76.7050578,430600
005430700,005,5116,39.2411073,-76.702365,430700
005430800,005,3749,39.2524268,-76.6984755,430800
005430900,005,5702,39.262105,-76.6942579,430900
005440100,005,4458,39.3788552,-76.5310291,440100
005440200,005,2689,39.3685732,-76.5234279,440200
005440300,005,2258,39.3776822,-76.5129551,440300
005440400,005,5440,39.349564,-76.5224597,440400
005440500,005,3382,39.3563999,-76.5101481,440500
005440600,005,2396,39.3714528,-76.4818923,440600
005440701,005,7268,39.3461092,-76.4817536,440701
005440702,005,5178,39.3625346,-76.4585207,440702
005440800,005,3348,39.3644637,-76.497536,440800
