,district,county,population,lat,long
171,0,53.0,1983.0,37.153910792156864,-113.45317541568627
172,0,53.0,4085.0,37.14914074594595,-113.29645719594595
173,0,53.0,3976.0,37.185680915873014,-113.29216540317461
174,0,53.0,5581.0,37.17847189239131,-113.36186007934782
175,0,53.0,6501.0,37.13993842840237,-113.37010739822485
176,0,53.0,4593.0,37.21038633863636,-113.2682662625
177,0,53.0,6034.0,37.11392227727273,-113.52448227613637
178,0,53.0,5901.0,37.11210079594595,-113.53749620810811
179,0,53.0,3845.0,37.113077892,-113.54983108933334
180,0,53.0,4380.0,37.10073086111111,-113.57109753888889
181,0,53.0,3847.0,37.09919296909091,-113.58325148363636
182,0,53.0,4751.0,37.10264734852941,-113.60291329117646
183,0,53.0,2927.0,37.070989568,-113.606040852
184,0,53.0,7244.0,37.041324999404765,-113.61127070833334
185,0,53.0,15965.0,37.04323778,-113.5373808826923
186,0,53.0,7249.0,37.07362280566038,-113.53486559748427
187,0,53.0,3405.0,37.07504440384616,-113.56651526923078
188,0,53.0,3690.0,37.08907575789474,-113.56536134210526
189,0,55.0,2486.0,38.336161803918365,-111.17308368065306
190,1,3.0,8037.0,41.73290562673611,-112.11172202881944
191,1,3.0,4500.0,41.703754235220124,-112.15129786226414
192,1,3.0,5746.0,41.70999513417721,-112.18296471392405
193,1,3.0,5350.0,41.60859690212766,-112.1723478355623
194,1,3.0,5311.0,41.511766694409935,-112.05010027639752
195,1,3.0,3695.0,41.516398725925924,-112.00847938641975
196,1,3.0,2620.0,41.52065637454545,-111.99640821272727
197,1,3.0,5379.0,41.49719257361111,-112.02342593750001
198,1,3.0,2893.0,41.49855950727273,-112.00925922545454
199,1,3.0,5166.0,41.426008024203824,-112.00947812993631
200,1,3.0,5471.0,41.46852202696629,-112.03238665730338
201,1,5.0,5201.0,41.9381392625,-111.81927017864584
202,1,5.0,1682.0,41.94065488181818,-111.99213040666666
203,1,5.0,4273.0,41.837938369642856,-111.84852028303571
204,1,5.0,10042.0,41.834230846853146,-111.81664311468532
205,1,5.0,2312.0,41.85999479322034,-111.96065977231639
206,1,5.0,5869.0,41.72369830769231,-111.87968132
207,1,5.0,4947.0,41.76647032769231,-111.82098639076924
208,1,5.0,4567.0,41.78635651636364,-111.79477958545455
209,1,5.0,6530.0,41.795264999145296,-111.82618688461538
210,1,5.0,5247.0,41.742337588333335,-111.843926195
211,1,5.0,6714.0,41.75964694054054,-111.84311704324324
212,1,5.0,4277.0,41.747346077272724,-111.82318746818181
213,1,5.0,4107.0,41.75326267692308,-111.82271153333333
214,1,5.0,4947.0,41.75138439176471,-111.7959631117647
215,1,5.0,3480.0,41.74732373,-111.81003774999999
216,1,5.0,4737.0,41.738160784,-111.82710226
217,1,5.0,3206.0,41.73041124634146,-111.82462404390243
218,1,5.0,2882.0,41.72092589705883,-111.85393906764706
219,1,5.0,4626.0,41.72504991764706,-111.84284009558823
220,1,5.0,5816.0,41.71001515747126,-111.82197949885058
221,1,5.0,5246.0,41.726884377922076,-111.81134978311688
222,1,5.0,6226.0,41.68402876371682,-111.81664629026548
223,1,5.0,7230.0,41.680079205982906,-111.85496202649573
224,1,5.0,7159.0,41.663361542201834,-111.95184238990825
225,1,5.0,5392.0,41.631201684761905,-111.83007552190476
226,1,5.0,4149.0,41.637871371276596,-111.86826751489362
227,1,5.0,2175.0,41.566707047169814,-111.83435625754717
228,1,5.0,115.0,41.660491469131834,-111.61832320707396
229,1,11.0,4290.0,41.04992186619718,-111.90495597464789
230,1,11.0,7390.0,41.1289635,-111.94591799736843
231,1,11.0,6064.0,41.11975630243902,-111.91489209512196
232,1,11.0,3548.0,41.109617085000004,-112.0023360025
233,1,11.0,5386.0,41.139799266666664,-112.0307502888889
234,1,11.0,5606.0,41.14660916184211,-112.04720604210526
235,1,11.0,6449.0,41.133350772727276,-112.04500694415584
236,1,11.0,4335.0,41.145294830508476,-112.07361544237288
237,1,11.0,8734.0,41.138487480701755,-112.08833600789474
238,1,11.0,8219.0,41.110259524637684,-112.07724720289855
239,1,11.0,6670.0,41.11265751097561,-112.11797542560976
240,1,11.0,5271.0,41.0844133025641,-112.06078744871795
241,1,11.0,4223.0,41.076682432432435,-112.05937817567568
242,1,11.0,6523.0,41.066754952000004,-112.076974424
243,1,11.0,2918.0,41.081011631034485,-112.03082250689656
244,1,11.0,6232.0,41.07277254423077,-112.037812175
245,1,11.0,5271.0,41.081850530357144,-112.01368664285714
246,1,11.0,5093.0,41.07538767083334,-112.02055870208333
247,1,11.0,6741.0,41.11660115138889,-112.05405704583333
248,1,11.0,5555.0,41.117418935714284,-112.03427845714286
249,1,11.0,5657.0,41.09691885833333,-112.053761925
250,1,11.0,239.0,41.098988526666666,-112.03109809333333
251,1,11.0,4972.0,41.099169548,-112.01124971
252,1,11.0,3943.0,41.11238022711864,-112.01641499322034
253,1,11.0,7086.0,41.08274968630137,-111.99473349726027
254,1,11.0,6480.0,41.09733657979798,-111.93164536565656
255,1,11.0,6377.0,41.08179846486487,-111.97118207837838
256,1,11.0,3675.0,41.097478739534886,-111.9675765860465
257,1,11.0,4513.0,41.099988204166664,-111.98327824791667
258,1,11.0,2875.0,41.09490605,-111.9895887
259,1,11.0,6701.0,41.06827660136986,-111.94523658493151
260,1,11.0,7987.0,41.05653383203884,-111.93899717184466
261,1,11.0,2596.0,41.084056233333335,-111.94082625333333
262,1,11.0,5201.0,41.08333280181818,-111.92592491272727
263,1,11.0,5835.0,41.06373235,-111.96729829166667
264,1,11.0,7994.0,41.054700888349515,-111.9880341592233
265,1,11.0,6670.0,41.04576163364486,-111.9295443364486
266,1,11.0,6436.0,41.015083380769234,-111.93033093461538
267,1,11.0,4590.0,41.02568088970588,-111.9494777882353
268,1,11.0,3889.0,41.04243952,-111.981457358
269,1,11.0,6625.0,41.02246165454545,-111.96657828545455
270,1,11.0,4517.0,41.00551791111111,-111.89837582592592
271,1,11.0,5304.0,40.98040388846154,-111.88372101153846
272,1,11.0,6615.0,40.99739233764706,-111.91729807882353
273,1,11.0,7040.0,40.97674709734513,-111.91917262920354
274,1,11.0,4723.0,40.945258994642856,-111.87733175
275,1,11.0,6955.0,40.93161753884298,-111.8941259570248
276,1,11.0,2556.0,40.916507827027026,-111.86768796216217
277,1,11.0,7585.0,40.917090695495496,-111.88141362252252
278,1,11.0,3606.0,40.87844447966101,-111.84069557966102
279,1,11.0,8413.0,40.83563716914894,-111.89638333829787
280,1,11.0,3779.0,40.847382765,-111.8832047125
281,1,11.0,4770.0,40.85008142622951,-111.89724472786885
282,1,11.0,6551.0,40.89448824880952,-111.8638289904762
283,1,11.0,5502.0,40.90022668125,-111.882661525
284,1,11.0,4218.0,40.88901441410256,-111.88209433333333
285,1,11.0,3534.0,40.876463987804875,-111.86249373170732
286,1,11.0,5052.0,40.86598880533333,-111.86247347733334
287,1,11.0,6123.0,40.87609018405797,-111.88571920144928
288,1,11.0,7142.0,40.862730586764705,-111.88352689705883
289,1,11.0,8272.0,40.847346114388486,-111.92639222302158
290,1,11.0,8446.0,40.88032210895523,-111.92590468432836
291,1,11.0,3899.0,40.87114105581395,-111.91867896046512
292,1,11.0,4130.0,40.87512660952381,-111.90337756031747
293,1,11.0,8538.0,41.03025402112676,-111.92420525070422
294,1,11.0,550.0,41.121292798913046,-111.9943104326087
295,1,29.0,6568.0,41.12255517195122,-111.70056057195121
296,1,29.0,4058.0,41.03404157395833,-111.675535353125
297,1,29.0,1669.0,41.02360473962264,-111.71487156792453
298,1,33.0,2510.0,41.672819224270356,-111.25880084623655
299,1,57.0,4586.0,41.26102461186441,-111.94980987288136
300,1,57.0,3978.0,41.25896868888889,-111.96532704222223
301,1,57.0,5420.0,41.272985320689656,-111.95995947931034
302,1,57.0,5209.0,41.28297539705882,-111.9583613117647
303,1,57.0,4805.0,41.25967051136364,-111.98050906136363
304,1,57.0,3519.0,41.2603291425,-111.9930627125
305,1,57.0,1829.0,41.23960554473684,-111.9762405368421
306,1,57.0,6255.0,41.24128580149254,-111.95751011044776
307,1,57.0,4488.0,41.24739334727273,-111.9419933090909
308,1,57.0,3270.0,41.22794579833333,-111.93880669833334
309,1,57.0,4531.0,41.22545252173913,-111.95327862826088
310,1,57.0,4200.0,41.227510984210525,-111.964191
311,1,57.0,2525.0,41.22427591428571,-111.97600790158731
312,1,57.0,2378.0,41.212085214285715,-111.97504281190476
313,1,57.0,2744.0,41.21650111176471,-111.95780465588236
314,1,57.0,3468.0,41.21097156585366,-111.95669866341464
315,1,57.0,3213.0,41.21714209516129,-111.94061078064516
316,1,57.0,4261.0,41.200603193333336,-111.94134888533334
317,1,57.0,4156.0,41.196338280357146,-111.95403621071429
318,1,57.0,3460.0,41.203964644827586,-111.96335278275862
319,1,57.0,2421.0,41.203106913333336,-111.97419216444445
320,1,57.0,1284.0,41.21372394716981,-112.0054741471698
321,1,57.0,5560.0,41.17285857704918,-111.94017406885246
322,1,57.0,3965.0,41.28717739135802,-111.84818078765431
323,1,57.0,4301.0,41.33232294121212,-111.71775743939394
324,1,57.0,4532.0,41.31921024246575,-111.9559157479452
325,1,57.0,3235.0,41.31081019056604,-111.95084613396226
326,1,57.0,4994.0,41.29655080119048,-111.95568201547619
327,1,57.0,8164.0,41.327578789814815,-111.98255257037037
328,1,57.0,5762.0,41.31441475851064,-112.00246171170213
329,1,57.0,5785.0,41.29915231168831,-111.98741156103897
330,1,57.0,4824.0,41.28427998815789,-111.979558
331,1,57.0,2363.0,41.2571948546875,-112.05599501875
332,1,57.0,3290.0,41.268555390566036,-112.00980810943396
333,1,57.0,5349.0,41.31151004516129,-112.03976887419356
334,1,57.0,6511.0,41.2958769862069,-112.05095460172414
335,1,57.0,3571.0,41.28125124247788,-112.13586477522124
336,1,57.0,2411.0,41.168851604,-112.06088870800001
337,1,57.0,4575.0,41.16977208769231,-112.07481824
338,1,57.0,3626.0,41.1585417,-112.07572522926829
339,1,57.0,4202.0,41.18990951304348,-111.99693593333333
340,1,57.0,5165.0,41.17280515274725,-112.00412398021977
341,1,57.0,6533.0,41.19115859220779,-112.0424209935065
342,1,57.0,6022.0,41.18404159078948,-112.06757900263158
343,1,57.0,4964.0,41.1753064125,-112.09311772222222
344,1,57.0,6014.0,41.170352910588235,-112.12740577294117
345,1,57.0,4639.0,41.20459345652174,-112.0751083536232
346,1,57.0,7352.0,41.2269911890625,-112.0455600921875
347,1,57.0,6958.0,41.18498211632653,-112.02949799285715
348,1,57.0,6063.0,41.16996590930233,-112.03207677093023
349,1,57.0,2606.0,41.16906708,-112.049209652
350,1,57.0,6142.0,41.15653969666667,-112.04227364111111
351,1,57.0,3168.0,41.193294120833336,-111.96870143125
352,1,57.0,6776.0,41.17691132843137,-111.95968505196079
353,1,57.0,3314.0,41.18016376857143,-111.97817683571428
354,1,57.0,5713.0,41.1672980278481,-111.98007331012658
355,1,57.0,4922.0,41.15287659193548,-111.92053655806451
356,1,57.0,6852.0,41.15328624132231,-111.94768105371901
357,2,35.0,2987.0,40.78900957826087,-111.9089793152174
358,2,35.0,1333.0,40.78993362083333,-111.88975973333334
359,2,35.0,6043.0,40.7784657,-111.94395228387097
360,2,35.0,4968.0,40.79456667727273,-111.945086975
361,2,35.0,4025.0,40.79501311764706,-111.93965690588236
362,2,35.0,5893.0,40.78716651754386,-111.92399098421053
363,2,35.0,6699.0,40.77750338,-111.92329843857142
364,2,35.0,2683.0,40.78026125,-111.89429068
365,2,35.0,2562.0,40.773652727272726,-111.89193336818181
366,2,35.0,3127.0,40.779896543999996,-111.87383823333333
367,2,35.0,1973.0,40.77273009354839,-111.8754074516129
368,2,35.0,3431.0,40.77291093103448,-111.8829128724138
369,2,35.0,3972.0,40.77221549189189,-111.86214572972973
370,2,35.0,2171.0,40.754325816666665,-111.84360176666667
371,2,35.0,4339.0,40.7632214075,-111.83310325
372,2,35.0,3288.0,40.764987158333334,-111.85686479166667
373,2,35.0,3742.0,40.75498643030303,-111.85765103030303
374,2,35.0,3582.0,40.76483270526316,-111.86676827894736
375,2,35.0,3347.0,40.754363953125,-111.866431153125
376,2,35.0,3103.0,40.76482302352941,-111.8760566764706
377,2,35.0,2837.0,40.7544371425,-111.87564748
378,2,35.0,2378.0,40.7650020625,-111.88250264999999
379,2,35.0,3153.0,40.75422307777778,-111.88360485555556
380,2,35.0,3134.0,40.768281082608695,-111.90461582608695
381,2,35.0,2062.0,40.76306565,-111.90237425000001
382,2,35.0,4391.0,40.76141347096774,-111.91752973064516
383,2,35.0,4752.0,40.753284209375,-111.9297990296875
384,2,35.0,3704.0,40.763574107317076,-111.93223484878048
385,2,35.0,5919.0,40.74512753650794,-111.92455092222222
386,2,35.0,4888.0,40.73451819473684,-111.92339204912281
387,2,35.0,5768.0,40.739817726744185,-111.89522749418605
