tract_new,county,pop100,intptlat,intptlon,tract
055970101,055,4462,36.2072464,-75.7893927,970101
055970102,055,3606,36.071615,-75.734145,970102
055970200,055,5056,36.0337037,-75.6825545,970200
055970301,055,4024,36.0154635,-75.717927,970301
055970302,055,3098,35.9995779,-75.670604,970302
055970400,055,3182,35.9416216,-75.6248799,970400
055970501,055,1161,35.8039855,-75.8754044,970501
055970502,055,4272,35.2630863,-75.5715743,970502
055970601,055,6394,35.9241693,-75.7032303,970601
055970602,055,1660,35.840187,-75.6416574,970602
057060101,057,6265,35.9845736,-80.0588737,060101
057060103,057,2894,35.9876492,-80.0945935,060103
057060104,057,5393,35.9950584,-80.1445474,060104
057060201,057,5000,35.9664541,-80.174486,060201
057060202,057,2342,36.0086029,-80.2006933,060202
057060203,057,6044,35.9486797,-80.2279086,060203
057060301,057,5054,35.9658793,-80.2738462,060301
057060302,057,4840,35.9807377,-80.3044974,060302
057060303,057,4498,35.9376846,-80.3478364,060303
057060304,057,3505,35.9155707,-80.2999769,060304
057060400,057,5628,35.8957045,-80.2247519,060400
057060500,057,5425,35.8837689,-80.1463747,060500
057060601,057,4548,35.9294347,-80.088738,060601
057060602,057,3208,35.9422291,-80.0585361,060602
057060700,057,5298,35.8986502,-80.0723455,060700
057060800,057,4363,35.885164,-80.1062794,060800
057060900,057,4888,35.8650406,-80.0986654,060900
057061000,057,5240,35.8823975,-80.0607913,061000
057061101,057,2839,35.8497017,-80.0952811,061101
057061102,057,4353,35.8323463,-80.0756219,061102
057061202,057,3181,35.862244,-80.295369,061202
057061203,057,3792,35.8479477,-80.2672983,061203
057061204,057,2674,35.8455568,-80.2306371,061204
057061300,057,2291,35.8292072,-80.2585195,061300
057061400,057,3132,35.8199281,-80.2387907,061400
057061501,057,4773,35.7987497,-80.269939,061501
057061502,057,2332,35.7964753,-80.2403633,061502
057061600,057,3152,35.8147265,-80.2837392,061600
057061701,057,5395,35.8028157,-80.3241409,061701
057061703,057,4306,35.7780664,-80.3767925,061703
057061704,057,3767,35.7994154,-80.4283668,061704
057061705,057,2856,35.8640668,-80.3694564,061705
057061803,057,3524,35.7624153,-80.2846798,061803
057061805,057,2649,35.7661931,-80.21662,061805
057061806,057,3333,35.7171637,-80.2075994,061806
057061807,057,2577,35.6952935,-80.3113143,061807
057061808,057,4023,35.6992301,-80.2788713,061808
057061902,057,5067,35.7456506,-80.1323031,061902
057061903,057,3528,35.7914698,-80.0930999,061903
057061904,057,2672,35.8194007,-80.1646226,061904
057062001,057,4525,35.6117602,-80.1610004,062001
057062002,057,3756,35.6021002,-80.1174561,062002
059080101,059,4038,36.004922,-80.6300692,080101
059080102,059,3451,35.8813048,-80.640662,080102
059080200,059,5435,36.0132389,-80.5213489,080200
059080301,059,5652,35.9927485,-80.4382505,080301
059080302,059,3449,35.9590841,-80.4741168,080302
059080400,059,5391,35.8890912,-80.4331036,080400
059080500,059,4702,35.9027647,-80.5306771,080500
059080600,059,4527,35.9269992,-80.571086,080600
059080701,059,3298,35.8280465,-80.5143633,080701
059080702,059,2769,35.8177257,-80.5388856,080702
061090101,061,2787,35.1216285,-77.8087768,090101
061090102,061,2891,35.0627152,-77.8919793,090102
061090103,061,1507,35.149144,-77.9649835,090103
061090201,061,1234,35.0830987,-78.0757509,090201
061090202,061,2070,35.1448916,-78.1188662,090202
061090301,061,2562,34.9859289,-78.1110196,090301
061090302,061,2282,35.0204323,-78.0698923,090302
061090401,061,2410,34.9274228,-77.9344728,090401
061090402,061,2566,35.005615,-77.942376,090402
061090503,061,3385,34.969187,-77.7474096,090503
061090504,061,1745,35.0102434,-77.7995125,090504
061090505,061,2317,34.8885011,-77.7181938,090505
061090506,061,1829,34.8885531,-77.8037812,090506
061090600,061,2950,34.7801925,-77.7801024,090600
061090703,061,1778,34.7680483,-77.9299353,090703
061090704,061,1782,34.8168594,-77.9019384,090704
061090705,061,2673,34.74009,-77.9711159,090705
061090706,061,2840,34.7708787,-78.00754,090706
061090801,061,2695,34.8786984,-78.0951316,090801
061090803,061,1787,34.7739301,-78.1127495,090803
061090804,061,2625,34.8385192,-78.0062914,090804
063000101,063,3282,36.0264345,-78.88224,000101
063000102,063,4430,36.0322304,-78.8980833,000102
063000200,063,2893,36.0089209,-78.8853873,000200
063000301,063,2644,36.0172829,-78.9126765,000301
063000302,063,3672,36.0111192,-78.9045671,000302
063000401,063,2564,36.0222007,-78.9314891,000401
063000402,063,2966,36.0116811,-78.9262313,000402
063000500,063,4192,35.9974576,-78.920956,000500
063000600,063,5507,35.9844857,-78.9383801,000600
063000700,063,3701,35.98273,-78.9144489,000700
063000900,063,1783,35.999957,-78.8860285,000900
063001001,063,3879,35.9850546,-78.8769799,001001
063001002,063,6140,35.9956123,-78.8698178,001002
063001100,063,4151,35.9901712,-78.8900791,001100
063001301,063,1432,35.980004,-78.899104500000007,001301
063001303,063,4052,35.972838,-78.9012836,001303
063001304,063,2781,35.9666288,-78.9098455,001304
063001400,063,2746,35.9766127,-78.8858301,001400
063001501,063,3430,36.0014213,-78.9405675,001501
063001503,063,1861,36.0066471,-78.9157028,001503
063001504,063,3033,36.0077495,-78.9525933,001504
063001505,063,3951,36.0114234,-78.9405553,001505
063001601,063,6117,36.0977119,-78.8808628,001601
063001603,063,6846,36.1332367,-78.9301437,001603
063001604,063,6655,36.0931133,-78.9559613,001604
063001705,063,5794,36.0367997,-78.9249168,001705
063001706,063,5252,36.0176313,-78.9688578,001706
063001708,063,4895,36.069887,-78.8885189,001708
063001709,063,8149,36.0488394,-78.881835,001709
063001710,063,4646,36.0567645,-78.9124611,001710
063001711,063,4748,36.0589447,-78.9315016,001711
063001712,063,4150,36.0562712,-78.9472218,001712
063001713,063,3407,36.0358277,-78.9637807,001713
063001801,063,8293,36.0465974,-78.8249682,001801
063001802,063,7548,35.9874168,-78.8518251,001802
063001806,063,6760,36.0194166,-78.790272,001806
063001808,063,11498,35.9595243,-78.8120739,001808
063001809,063,7316,35.9406104,-78.8408908,001809
063001810,063,3550,35.9753963,-78.8382456,001810
063001811,063,6378,35.9891106,-78.8156397,001811
063001900,063,6201,35.9696578,-78.7574584,001900
063002007,063,5080,35.9487643,-78.9380363,002007
063002008,063,3178,35.9420455,-78.9640425,002008
063002009,063,4800,35.9590707,-78.8968614,002009
063002013,063,4805,35.8872007,-78.9086403,002013
063002015,063,5328,35.9690078,-78.9462425,002015
063002019,063,5134,35.8887407,-78.9888095,002019
063002020,063,8403,35.8882883,-78.9408263,002020
063002021,063,4604,35.9048489,-78.942668,002021
063002022,063,4524,35.918185,-78.9230153,002022
063002023,063,2837,35.9186696,-78.9414868,002023
063002024,063,7058,35.9331285,-78.9328937,002024
063002025,063,6410,35.9323641,-78.9072627,002025
063002026,063,6831,35.9457669,-78.8971197,002026
063002029,063,3774,35.9655244,-78.9850666,002029
063002030,063,4354,35.9905135,-78.9763743,002030
063002031,063,2201,35.9593036,-78.9614691,002031
063002032,063,3320,35.9579777,-78.969361,002032
063002033,063,4293,35.9204508,-78.9980531,002033
063002034,063,6052,35.9355025,-78.9779503,002034
063002035,063,6682,35.9341953,-78.8821254,002035
063002036,063,4307,35.8878784,-78.8966302,002036
063002037,063,7165,35.8794353,-78.8432298,002037
063002038,063,5724,35.9125582,-78.8313847,002038
063002100,063,9056,36.1825702,-78.879806,002100
063002200,063,3177,35.9994119,-78.9017906,002200
063002300,063,2434,35.9872849,-78.901429,002300
063980100,063,9,35.9038564,-78.8659073,980100
065020200,065,5084,35.9126355,-77.7834944,020200
065020300,065,5372,35.9361499,-77.7597316,020300
065020400,065,4335,35.9538015,-77.7551539,020400
065020600,065,2417,35.9942385,-77.6905098,020600
065020700,065,1750,36.0588496,-77.6029528,020700
065020800,065,3115,35.8984455,-77.4510589,020800
065020900,065,2062,35.871359,-77.513939,020900
065021000,065,3125,35.9072465,-77.5221179,021000
065021100,065,3648,35.9428488,-77.5654632,021100
065021200,065,4969,35.9004302,-77.5770599,021200
065021300,065,4019,35.8719468,-77.630910600000007,021300
065021400,065,3490,35.8439293,-77.7234214,021400
065021500,065,2878,35.7813774,-77.6847805,021500
065021600,065,2636,35.7398183,-77.6198311,021600
067000100,067,3239,36.0979264,-80.2446634,000100
067000200,067,1303,36.1056373,-80.247523,000200
067000301,067,1888,36.1110323,-80.2529776,000301
067000302,067,1832,36.1185146,-80.2561384,000302
067000400,067,3232,36.1202984,-80.2418719,000400
067000500,067,2344,36.1175184,-80.2280095,000500
067000600,067,1966,36.1081191,-80.2289223,000600
067000700,067,1577,36.0994649,-80.2302205,000700
067000801,067,2827,36.0868995,-80.2275159,000801
067000802,067,2258,36.0765437,-80.231189,000802
067000900,067,3589,36.0842573,-80.2489368,000900
067001000,067,3946,36.0784487,-80.26479,001000
067001100,067,2765,36.0950453,-80.2621726,001100
067001200,067,2279,36.1082426,-80.2695203,001200
067001300,067,5265,36.1296874,-80.2770425,001300
067001400,067,3883,36.1381648,-80.2559043,001400
067001500,067,4361,36.1526103,-80.2391496,001500
067001601,067,3607,36.139276,-80.2124724,001601
067001602,067,3101,36.1226178,-80.2209316,001602
067001700,067,5527,36.1185506,-80.2053871,001700
067001800,067,4478,36.0793249,-80.2108615,001800
067001901,067,1542,36.0649146,-80.2267603,001901
067001902,067,1871,36.0710302,-80.2462595,001902
067002001,067,2536,36.0567468,-80.2334848,002001
067002002,067,3445,36.0513654,-80.248779,002002
067002100,067,2111,36.0745142,-80.2851857,002100
067002200,067,3588,36.0855284,-80.2848462,002200
067002501,067,2680,36.1044367,-80.2828792,002501
067002502,067,3017,36.1008605,-80.3010423,002502
067002601,067,2798,36.1292907,-80.2951956,002601
067002604,067,6519,36.1506439,-80.3361706,002604
067002605,067,2569,36.1265648,-80.3292089,002605
067002606,067,4317,36.1371557,-80.313873,002606
067002701,067,6329,36.1610055,-80.3087589,002701
067002702,067,6141,36.1632531,-80.2768238,002702
067002704,067,3424,36.1480691,-80.2762917,002704
067002705,067,3266,36.1454142,-80.2926236,002705
067002801,067,4521,36.2255758,-80.3966691,002801
067002804,067,3706,36.1848889,-80.3098969,002804
067002806,067,3285,36.1864015,-80.276951,002806
067002807,067,4889,36.2376958,-80.27783,002807
067002808,067,3934,36.2420401,-80.3174502,002808
067002809,067,3045,36.2232931,-80.3397613,002809
067002901,067,4901,36.2017329,-80.2266499,002901
067002903,067,3756,36.1685103,-80.2018375,002903
067002904,067,2027,36.2106829,-80.1734388,002904
067003002,067,4235,36.1515087,-80.1744504,003002
067003003,067,3610,36.1327751,-80.1526445,003003
067003004,067,3824,36.1208277,-80.1265259,003004
067003103,067,5934,36.1885414,-80.0721746,003103
067003105,067,3914,36.1887253,-80.143791,003105
067003106,067,3152,36.2326834,-80.1037472,003106
067003107,067,4346,36.1484335,-80.0931188,003107
067003108,067,3569,36.1504043,-80.0523115,003108
067003201,067,4937,36.1238802,-80.0897987,003201
067003202,067,4244,36.1225268,-80.0574823,003202
067003307,067,3798,36.1013733,-80.1014698,003307
067003308,067,8301,36.0934558,-80.125362,003308
067003309,067,5603,36.089206,-80.1737012,003309
067003310,067,4258,36.0741018,-80.1529227,003310
067003311,067,1970,36.0600528,-80.1269711,003311
067003312,067,4537,36.0596689,-80.0901788,003312
067003313,067,1516,36.0279627,-80.0681912,003313
067003314,067,2935,36.067314,-80.0549305,003314
067003315,067,3729,36.0966244,-80.066387,003315
067003402,067,2396,36.0388638,-80.1437212,003402
067003403,067,3375,36.0576259,-80.1859501,003403
067003404,067,3876,36.0683381,-80.1940192,003404
067003500,067,8076,36.036302,-80.203143,003500
067003600,067,7037,36.0191245,-80.2425765,003600
067003701,067,4686,36.0559665,-80.2697237,003701
067003702,067,5372,36.0354646,-80.2773192,003702
067003703,067,8478,36.0117087,-80.2816743,003703
067003803,067,4942,36.0179795,-80.3174689,003803
067003804,067,5253,36.037092,-80.3194362,003804
067003805,067,6598,36.0643272,-80.325224,003805
067003806,067,3158,36.0433639,-80.3451379,003806
067003903,067,4860,36.0831166,-80.3190051,003903
067003904,067,6820,36.0705939,-80.3556017,003904
067003905,067,3633,36.0904548,-80.3240156,003905
067003906,067,3657,36.1013163,-80.322602,003906
067003908,067,3265,36.11267,-80.336836,003908
067003909,067,4671,36.0962361,-80.3470823,003909
067004005,067,4870,36.0069988,-80.4023669,004005
067004007,067,8016,36.056003,-80.454634,004007
067004009,067,4456,36.1104938,-80.4435537,004009
067004010,067,5145,36.1072634,-80.3802057,004010
067004011,067,5908,36.0892576,-80.3943403,004011
067004012,067,6008,36.0580225,-80.38339,004012
067004013,067,4104,36.0355127,-80.3979649,004013
067004014,067,3431,36.0256219,-80.3728071,004014
067004015,067,4624,36.004688,-80.3624518,004015
067004102,067,3128,36.1699115,-80.4124613,004102
067004103,067,4244,36.1364451,-80.3647845,004103
067004104,067,4607,36.1685797,-80.3813276,004104
069060100,069,4420,36.2051863,-78.261764,060100
069060200,069,3279,36.1481014,-78.1213975,060200
069060301,069,5514,36.1250524,-78.2667268,060301
069060302,069,2647,36.0702219,-78.3155603,060302
069060401,069,2678,36.1354328,-78.4877746,060401
069060403,069,2593,36.1369493,-78.4143263,060403
069060404,069,3241,36.0966372,-78.3994665,060404
069060501,069,9585,36.0584269,-78.5238358,060501
069060502,069,9754,36.0272033,-78.4398685,060502
069060601,069,2946,35.9612073,-78.3682364,060601
069060602,069,6640,36.0032553,-78.3313554,060602
069060701,069,1329,36.0245335,-78.2033802,060701
069060702,069,2063,36.0335587,-78.1546114,060702
069060703,069,2423,35.9669955,-78.2049592,060703
069060801,069,4142,35.9439097,-78.2546194,060801
069060802,069,5319,35.8909038,-78.2724225,060802
071030103,071,1688,35.3803245,-81.0238894,030103
071030104,071,2307,35.3919499,-80.9937695,030104
071030105,071,3148,35.3230934,-81.0128409,030105
071030106,071,1306,35.326547,-80.9956129,030106
071030205,071,3827,35.379788,-81.1266502,030205
071030206,071,2380,35.352732,-81.0329737,030206
071030207,071,1149,35.3473021,-81.0582473,030207
071030208,071,599,35.3875584,-81.0573713,030208
071030209,071,1706,35.3876954,-81.0910134,030209
071030301,071,2337,35.3793266,-81.1865121,030301
071030302,071,2587,35.3325638,-81.149462,030302
071030401,071,4131,35.3760185,-81.2291835,030401
071030403,071,2002,35.333922,-81.2558992,030403
071030404,071,2732,35.3151601,-81.2130128,030404
071030501,071,2524,35.3901247,-81.2927207,030501
071030503,071,2192,35.3225796,-81.3417749,030503
071030504,071,1682,35.3347485,-81.3105183,030504
071030601,071,2737,35.4016587,-81.3635772,030601
071030602,071,2469,35.3982755,-81.4198853,030602
071030700,071,3215,35.3621629,-81.3767593,030700
071030801,071,1495,35.2831829,-81.3230718,030801
071030802,071,4270,35.3025963,-81.2631195,030802
071030901,071,2534,35.31226,-81.1811328,030901
071030902,071,5069,35.3079782,-81.1592915,030902
071031001,071,2712,35.2951447,-81.0840997,031001
071031004,071,3296,35.2888975,-81.0542132,031004
071031005,071,2688,35.3033497,-81.0541457,031005
071031006,071,1824,35.3184413,-81.0618838,031006
071031101,071,2808,35.3211129,-81.0343985,031101
071031102,071,2207,35.2904844,-81.0159429,031102
071031202,071,2467,35.2697071,-81.0428099,031202
071031203,071,1893,35.2682399,-81.0240223,031203
071031204,071,1596,35.279353,-81.028482,031204
071031301,071,4497,35.2926056,-81.1207337,031301
071031303,071,1727,35.2673233,-81.1174215,031303
071031304,071,2996,35.273895,-81.0961445,031304
071031401,071,2743,35.2841697,-81.1663396,031401
071031402,071,2364,35.2954562,-81.1490327,031402
071031500,071,3459,35.2869698,-81.2128863,031500
071031600,071,3591,35.2681382,-81.2849294,031600
071031703,071,2990,35.2392151,-81.2536358,031703
071031704,071,3681,35.2196895,-81.2641614,031704
071031705,071,2108,35.1758288,-81.2750126,031705
071031706,071,1545,35.2127461,-81.299806,031706
071031800,071,3351,35.2623339,-81.2292201,031800
071031901,071,585,35.2624255,-81.1867031,031901
071031902,071,2365,35.2759211,-81.1932812,031902
071032000,071,3099,35.2735057,-81.1759633,032000
071032100,071,2862,35.2691316,-81.1479165,032100
071032201,071,2436,35.2537875,-81.0877232,032201
071032202,071,1858,35.2394533,-81.0759183,032202
071032301,071,3309,35.2517527,-81.0602906,032301
071032302,071,3127,35.248294,-81.0255466,032302
071032403,071,2961,35.2270898,-81.0536046,032403
071032404,071,3183,35.2347023,-81.0361668,032404
071032405,071,3342,35.2079533,-81.0335589,032405
071032406,071,2464,35.1745636,-81.0186771,032406
071032505,071,4541,35.2381008,-81.14179,032505
071032506,071,3814,35.2305912,-81.1233477,032506
071032507,071,4031,35.2290136,-81.1064682,032507
071032508,071,3028,35.2227157,-81.0754847,032508
071032509,071,2043,35.2087744,-81.0906692,032509
071032510,071,2550,35.1807155,-81.0461407,032510
071032600,071,3959,35.2525577,-81.1315668,032600
071032702,071,2212,35.2269909,-81.1636087,032702
071032703,071,2020,35.2571589,-81.1636562,032703
071032704,071,4838,35.2460806,-81.1600547,032704
071032801,071,2439,35.249347,-81.1803647,032801
071032802,071,3721,35.2335536,-81.1810375,032802
071032900,071,3759,35.252896,-81.19709,032900
071033100,071,3162,35.2504071,-81.2251732,033100
071033202,071,2351,35.2143245,-81.1846448,033202
071033203,071,2521,35.2412072,-81.2062389,033203
071033204,071,3666,35.2287829,-81.2162965,033204
071033303,071,3602,35.2208105,-81.1381122,033303
071033306,071,1554,35.1662574,-81.1429685,033306
071033308,071,1311,35.1604968,-81.0914182,033308
071033309,071,1933,35.1837013,-81.1652069,033309
071033310,071,1940,35.1905174,-81.1870959,033310
071033311,071,789,35.1931591,-81.114024,033311
071033312,071,3800,35.1993748,-81.1359826,033312
071033313,071,2297,35.2091753,-81.1504089,033313
071033400,071,2673,35.188247,-81.2084633,033400
071033501,071,2495,35.349078,-81.1246404,033501
071033502,071,2674,35.3329807,-81.0954438,033502
073970100,073,4117,36.4300832,-76.6002026,970100
073970200,073,3476,36.4659822,-76.7196874,970200
073970300,073,2885,36.4625912,-76.8433522,970300
075920100,075,2019,35.3959955,-83.794181,920100
075920200,075,2703,35.3117331,-83.7276987,920200
075920300,075,3308,35.2702395,-83.9567917,920300
077970101,077,4918,36.4765759,-78.6229596,970101
077970102,077,3131,36.3853247,-78.7207474,970102
077970200,077,4327,36.356077,-78.5807015,970200
077970300,077,3724,36.2803855,-78.6399477,970300
077970400,077,4059,36.3016418,-78.5829685,970400
077970500,077,3787,36.2440321,-78.5609,970500
077970601,077,6305,36.1618372,-78.6048685,970601
077970604,077,3946,36.0939298,-78.6211903,970604
077970605,077,5351,36.0716463,-78.5758469,970605
077970606,077,2239,36.1203981,-78.6859427,970606
077970607,077,4945,36.1007064,-78.7210803,970607
077970701,077,5437,36.229222300000004,-78.7481981,970701
077970702,077,2462,36.1419414,-78.746937,970702
077970703,077,4329,36.1209084,-78.7724734,970703
077970704,077,2032,36.1547908,-78.7934856,970704
079950101,079,3451,35.5656998,-77.6948177,950101
079950102,079,5807,35.4745851,-77.5639128,950102
079950200,079,4160,35.4671418,-77.7763916,950200
079950301,079,4304,35.4013486,-77.6259259,950301
079950302,079,2729,35.443765,-77.7064154,950302
081010100,081,1626,36.0931506,-79.7611076,010100
081010200,081,4659,36.1062439,-79.7761396,010200
081010300,081,2633,36.0948011,-79.7752143,010300
081010401,081,1484,36.0896695,-79.8048832,010401
081010403,081,1634,36.1048626,-79.8152179,010403
081010404,081,2533,36.1011893,-79.7995353,010404
081010500,081,2102,36.0820551,-79.8193859,010500
081010601,081,2857,36.067725,-79.8389812,010601
081010602,081,6114,36.0682088,-79.8230971,010602
081010701,081,2036,36.0772082,-79.8041505,010701
081010702,081,6928,36.0690352,-79.8063793,010702
081010800,081,2946,36.0777887,-79.7920619,010800
081010900,081,2387,36.0823022,-79.7815192,010900
081011000,081,5224,36.07788,-79.7691959,011000
081011101,081,4194,36.069281,-79.7555793,011101
081011102,081,2753,36.0534918,-79.7574125,011102
081011201,081,3378,36.0676574,-79.7757936,011201
081011202,081,2818,36.0607543,-79.7767022,011202
081011300,081,2956,36.049721,-79.7823577,011300
081011400,081,5547,36.0540185,-79.7981309,011400
081011500,081,3866,36.056768,-79.8093069,011500
081011601,081,2578,36.0535511,-79.823434,011601
081011602,081,3140,36.0528836,-79.843589,011602
081011904,081,5263,36.1324986,-79.773038,011904
081011905,081,4781,36.1329176,-79.7548017,011905
081012503,081,4361,36.1137261,-79.8133306,012503
081012504,081,3645,36.0744839,-79.8595757,012504
081012505,081,4410,36.0862135,-79.8560549,012505
081012508,081,3411,36.1024266,-79.8269283,012508
081012509,081,2325,36.0971345,-79.8383895,012509
081012510,081,3262,36.1196164,-79.8556627,012510
081012511,081,5059,36.0981757,-79.8565073,012511
081012604,081,4778,36.0416929,-79.814319,012604
081012607,081,2698,36.0434419,-79.883235,012607
081012608,081,2504,36.0428788,-79.8536192,012608
081012610,081,3219,36.0333762,-79.8324917,012610
081012611,081,3855,36.0256423,-79.8223043,012611
081012612,081,6304,36.0163122,-79.8168078,012612
081012617,081,3475,36.0413646,-79.8685975,012617
081012618,081,3479,36.0580785,-79.8630369,012618
081012619,081,3446,36.0670431,-79.8733001,012619
081012620,081,3806,36.0314872,-79.8484253,012620
081012621,081,3914,36.0238107,-79.8617529,012621
081012703,081,5505,36.1211255,-79.7937567,012703
081012704,081,3654,36.1189867,-79.7666195,012704
081012705,081,4168,36.1023725,-79.7471017,012705
081012706,081,3399,36.0934091,-79.7417388,012706
081012707,081,2677,36.0814312,-79.746533,012707
081012803,081,9306,36.0723607,-79.7184436,012803
081012804,081,4299,36.0238569,-79.790368,012804
081012805,081,2817,36.0345075,-79.7680745,012805
081013601,081,4668,35.9749396,-79.9934269,013601
081013602,081,4111,35.9767856,-80.0094987,013602
081013700,081,4123,35.96786,-80.0257281,013700
081013800,081,3977,35.9687471,-79.9903354,013800
081013900,081,4425,35.9590203,-79.9872123,013900
081014000,081,3197,35.9486397,-80.0243309,014000
081014200,081,4043,35.9464228,-79.9892409,014200
081014300,081,2943,35.9411049,-80.0105656,014300
081014406,081,2511,35.980962,-79.9628057,014406
081014407,081,6129,35.9780686,-80.0382873,014407
081014408,081,2427,35.9338427,-80.0423234,014408
081014409,081,3038,36.0018883,-80.0206346,014409
081014410,081,3974,35.9942197,-80.0047969,014410
081014411,081,5480,35.9877921,-79.9898959,014411
081014412,081,2823,35.9948446,-79.9714595,014412
081014501,081,1225,35.9297773,-80.0020003,014501
081014502,081,4692,35.9356134,-79.9650597,014502
081014503,081,3435,35.9598744,-79.9634463,014503
081015100,081,5594,36.2150623,-79.6136675,015100
081015201,081,5363,36.135389,-79.5689372,015201
081015202,081,6477,36.0791797,-79.5723452,015202
081015301,081,5506,36.103609,-79.62691,015301
081015302,081,4621,36.0710568,-79.6665816,015302
081015401,081,5446,36.1681144,-79.6554479,015401
081015402,081,7760,36.1239582,-79.7036686,015402
081015500,081,7211,36.1685304,-79.7472083,015500
081015601,081,5439,36.2187975,-79.8192149,015601
081015602,081,6245,36.2190976,-79.7413592,015602
081015703,081,6590,36.1312654,-79.8107234,015703
081015704,081,6347,36.1657187,-79.8536038,015704
081015705,081,2966,36.1290904,-79.8416502,015705
081015706,081,6193,36.1612028,-79.7995088,015706
081015707,081,6473,36.1467634,-79.8253017,015707
081015800,081,8668,36.2020433,-79.8980982,015800
081015901,081,6175,36.2337111,-79.9645667,015901
081015902,081,4615,36.1852245,-80.0030013,015902
081016003,081,4902,36.1563065,-79.9489202,016003
081016005,081,1837,36.160276,-79.891504,016005
081016006,081,4211,36.1340395,-79.8803102,016006
081016007,081,5059,36.1219823,-79.8746685,016007
081016008,081,7620,36.1341881,-79.936705,016008
081016009,081,3888,36.1319663,-79.9026581,016009
081016010,081,2698,36.1080983,-79.8990006,016010
081016011,081,5733,36.0813977,-79.9261188,016011
081016101,081,4684,36.1005022,-79.8871073,016101
081016102,081,3788,36.0827471,-79.8995787,016102
081016103,081,5299,36.0787129,-79.8800506,016103
081016201,081,6753,36.1294248,-79.9938054,016201
081016203,081,5221,36.0688847,-80.0311459,016203
081016204,081,4557,36.0653798,-79.9824065,016204
081016205,081,4650,36.0449231,-79.9758343,016205
081016303,081,3380,36.0222544,-80.0259832,016303
081016304,081,3688,36.0201771,-80.0034769,016304
081016305,081,3484,36.024914,-79.9796032,016305
081016306,081,5452,36.0121411,-79.9706511,016306
081016405,081,1770,36.0626636,-79.9334929,016405
081016406,081,4228,36.049501,-79.9501594,016406
081016407,081,4496,36.0307798,-79.9458424,016407
081016408,081,1972,36.0224838,-79.9324417,016408
081016409,081,2496,36.0051315,-79.9367159,016409
081016410,081,5450,35.9749053,-79.938687,016410
081016502,081,6553,36.0019267,-79.8875909,016502
081016503,081,5480,36.0503378,-79.9040126,016503
081016505,081,5239,36.0282258,-79.9146286,016505
081016506,081,4845,36.0248915,-79.9008872,016506
081016600,081,2452,35.9467019,-79.918624,016600
081016701,081,6046,35.9850667,-79.8425974,016701
081016702,081,3754,35.9413974,-79.8496292,016702
081016800,081,7802,35.985327,-79.7711517,016800
081016900,081,4697,35.9409969,-79.7548197,016900
081017000,081,4675,35.9508347,-79.6157216,017000
081017101,081,5582,35.9863801,-79.7000063,017101
081017102,081,2366,36.0063136,-79.739965,017102
081017200,081,9369,36.0327205,-79.6124744,017200
083930100,083,2908,36.3950615,-77.5791475,930100
083930200,083,5164,36.4552388,-77.6411545,930200
083930300,083,4541,36.4671938,-77.6622825,930300
083930400,083,3467,36.4389277,-77.6467436,930400
083930501,083,3813,36.4475685,-77.6822176,930501
083930503,083,2025,36.4674164,-77.7267197,930503
083930504,083,3183,36.4312515,-77.7237077,930504
083930600,083,3636,36.347344,-77.7382321,930600
083930701,083,1111,36.4135812,-77.8337694,930701
083930702,083,2468,36.4681732,-77.8480987,930702
083930800,083,4687,36.2617468,-77.8708368,930800
083930901,083,1342,36.2495253,-77.6973709,930901
083930902,083,2764,36.1630097,-77.6398018,930902
083931000,083,3059,36.2733034,-77.5165168,931000
083931101,083,1303,36.1532403,-77.4458717,931101
083931102,083,3151,36.1077798,-77.3963482,931102
085070100,085,3870,35.2786325,-78.618099,070100
085070200,085,2937,35.3382477,-78.5643994,070200
085070300,085,4680,35.3475981,-78.6034405,070300
085070401,085,4133,35.3841878,-78.6942919,070401
085070402,085,6658,35.4045082,-78.6334382,070402
085070500,085,6054,35.3023108,-78.6630526,070500
085070600,085,4497,35.2977993,-78.7851793,070600
085070700,085,5514,35.3648785,-78.7800945,070700
085070801,085,2726,35.4391033,-78.7694899,070801
085070802,085,5289,35.4052543,-78.7508208,070802
085070901,085,2844,35.5126734,-78.7219318,070901
085070902,085,2816,35.4885095,-78.69462,070902
085070903,085,2293,35.4785389,-78.7500793,070903
085070904,085,3937,35.4942599,-78.7730372,070904
085071002,085,3593,35.5143505,-78.9005571,071002
085071003,085,4034,35.4955449,-78.8361484,071003
085071004,085,1915,35.5144522,-78.800549,071004
085071101,085,3366,35.4586669,-78.9456639,071101
085071102,085,5014,35.3947366,-78.9460203,071102
085071201,085,3164,35.2809614,-78.8761742,071201
085071202,085,4551,35.2432524,-78.9493467,071202
085071203,085,2692,35.2317358,-78.9722256,071203
085071204,085,7201,35.2967721,-78.9390058,071204
085071301,085,4293,35.3618359,-79.0452464,071301
085071302,085,7127,35.3033559,-79.0601902,071302
085071303,085,12164,35.2816455,-79.018001,071303
085071401,085,4422,35.2997042,-79.1317615,071401
085071402,085,11784,35.2299302,-79.1255869,071402
087920101,087,3811,35.65248,-83.0287986,920101
087920102,087,3997,35.6767014,-82.9582344,920102
087920201,087,1318,35.5646566,-82.8675423,920201
087920202,087,5239,35.5746611,-82.8146429,920202
087920300,087,3458,35.5232452,-82.81427,920300
087920400,087,1964,35.5287032,-82.8622926,920400
087920501,087,2044,35.5583015,-82.9192594,920501
